galaxy,n,Upsilon_med,Upsilon_bulge_med,log10_M200_med,chi2,chi2_red,loglike
NGC7814,18,0.720595080839876,,,40.459685325194684,2.379981489717334,-77.87122338960258
UGC00128,22,0.7055366534628934,,,20.354199144283346,0.9692475782992069,-79.72390039889791
UGC01281,25,0.38559637237187194,,,5.016956178626019,0.20903984077608415,-81.2086176629587
UGC02487,17,0.6277070996966232,,,14.448949779447958,0.9030593612154973,-65.86078199209702
UGC02885,19,0.6211383239171445,,,34.216951292337484,1.9009417384631935,-84.27771305375069
UGC02916,43,0.521634456063656,,,78.85393653182577,1.877474679329185,-184.83788690817363
UGC03205,48,0.6480316458254608,,,85.23900563829008,1.8135958646444699,-203.34098120420626
UGC04483,8,0.4943103394016535,,,2.221528860868166,0.3173612658383094,-25.209747454527506
UGC05005,11,0.4976545047752258,,,1.924569155230837,0.1924569155230837,-41.93999265120607
UGC05750,11,0.5145045292000974,,,4.959097968999641,0.4959097968999641,-40.2309493040981
UGC06399,9,0.5800909598837479,,,1.3464564847395328,0.1683070605924416,-29.197097112798183
UGC06614,13,0.3354332601311462,,,7.3087985134280125,0.6090665427856677,-53.74572646139366
UGC06667,9,0.577266516717709,,,32.95580053638604,4.119475067048255,-44.21182133216336
UGC06818,8,0.29849085346199333,,,7.483774052825588,1.0691105789750839,-29.14053189468856
UGC06917,11,0.574496781404902,,,2.1215299402411434,0.21215299402411433,-35.67769951107659
UGC06923,6,0.37540062657858086,,,1.6482196698281895,0.3296439339656379,-20.0065164287096
UGC06930,10,0.36881282490589956,,,6.359584631165265,0.7066205145739183,-37.068308095502914
UGC06983,17,0.6908655123578439,,,7.028885434883868,0.43930533968024177,-58.73412695747263
UGC07089,12,0.3331679395473874,,,4.986451583407695,0.45331378030979047,-40.67739092890094
UGC07151,11,0.4617312718819049,,,2.7120318424095595,0.27120318424095596,-34.74832235456235
UGC07232,4,0.4901884889023389,,,1.022924918514937,0.3409749728383123,-12.825445037285908
UGC07524,31,0.5157410982763598,,,11.01425290647917,0.36714176354930567,-101.64137299716589
UGC07559,7,0.3014904963565748,,,4.412911152074765,0.7354851920124608,-23.653570936786323
UGC07577,9,0.47676766683198557,,,17.000568550036366,2.1250710687545458,-36.021485285559685
UGC07866,7,0.5117044520297593,,,2.469047306348627,0.4115078843914379,-23.212635117572383
UGC08286,17,0.7247008714503717,,,16.863840097678214,1.0539900061048884,-59.77394912469669
UGC08490,30,0.5299419046078967,,,10.092480313366769,0.3480165625298886,-98.25084217773058
UGC08837,8,0.42497668234847774,,,16.925819203342407,2.417974171906058,-32.74616253380766
UGC09037,22,0.24245026402952607,,,16.09698381191018,0.7665230386623896,-81.42751164979236
UGC09133,68,0.6141785667838571,,,55.50299626479565,0.8284029293253082,-250.52787080344908
UGC11455,36,0.4162519427556825,,,55.72826210378427,1.592236060108122,-148.42413805720838
UGC12506,31,0.7833455875571339,,,53.32661351924496,1.7775537839748319,-141.9764819348222
UGCA442,8,0.7261622964011439,,,1.5313103343649188,0.2187586191949884,-25.22701189397382
UGCA444,36,0.5497801784214171,,,6.421769709613312,0.18347913456038034,-114.67638102646455
