galaxy,n,Upsilon_med,Upsilon_bulge_med,log10_M200_med,chi2,chi2_red,loglike
CamB,9,0.40597665808259165,,,23.22442721446108,2.903053401807635,-38.66480305573604
D564-8,6,0.516892979305614,,,3.1714762208074156,0.6342952441614831,-19.715351878967493
D631-7,16,0.38212129105442766,,,18.00942645072754,1.2006284300485026,-57.69701830479118
DDO154,12,0.35415586982191044,,,1.198679637550957,0.10897087614099608,-36.51430986017558
DDO168,10,0.553505092671618,,,6.034035313910404,0.670448368212267,-33.510795139532625
ESO444-G084,7,0.5725961227729212,,,2.958348094780301,0.4930580157967168,-23.815820000546104
ESO563-G021,30,0.6977124432987081,,,157.34053976671856,5.425535854024778,-181.73347239225697
F568-3,18,0.4724337722689931,,,10.697329101244494,0.629254653014382,-68.00557347710753
F568-V1,15,0.6087089761630571,,,11.918256693263558,0.8513040495188255,-63.609301269135386
F574-1,14,0.5727934230385501,,,8.477095730808037,0.6520842869852336,-49.09017321048985
IC2574,34,0.28740605135548813,,,12.96108735017418,0.3927602227325509,-111.91867398520506
IC4202,32,0.5385716778413563,,,216.2898249951893,6.977091128877074,-214.1068681518006
NGC0024,29,0.7932479019311695,,,23.941352329887973,0.8550482974959991,-108.44982333310708
NGC0055,21,0.1723455154768288,,,9.865491978134225,0.4932745989067112,-70.20473306146224
NGC0247,26,0.5024327409373829,,,5.538974204519878,0.22155896818079512,-85.62640318018853
NGC0300,25,0.45701044730724993,,,4.54471158917056,0.18936298288210665,-85.52083728553592
NGC0801,13,0.4888371118583816,,,68.82118050220083,5.735098375183402,-76.26093531040141
NGC0891,18,0.40028618632532253,,,48.82478686034653,2.872046285902737,-81.00911305360728
NGC2403,73,0.5057329190188345,,,29.181192883517003,0.4052943456044028,-237.64703134260049
NGC2683,11,0.5520242374953116,,,9.97352700207958,0.997352700207958,-42.68966530184298
NGC2841,50,0.7631165019714218,,,23.032220623184323,0.4700453188404964,-179.5034759247679
NGC2915,30,0.5823144733348158,,,58.73413390208704,2.0253149621409325,-130.0709356023247
NGC2955,24,0.6305563039780726,,,54.58168904275999,2.3731169149026083,-110.73566109858429
NGC2976,27,0.49052351166973096,,,5.4278721217345005,0.20876431237440388,-86.96339725991643
NGC2998,13,0.5982995735781406,,,27.990915888859302,2.3325763240716086,-59.00976984999488
NGC3109,25,0.4528873882489035,,,10.073749148321234,0.4197395478467181,-81.40973275363136
NGC3198,43,0.5687188540547857,,,18.65698214056982,0.44421386048975764,-146.59430328416045
NGC3726,12,0.36385623812176865,,,10.749521036235391,0.9772291851123083,-45.36390782145961
NGC3741,21,0.5370277880567124,,,3.259907372338499,0.16299536861692493,-65.19520741621753
NGC3769,12,0.38591335828897044,,,3.96829476056998,0.36075406914272545,-42.29090937012807
NGC3877,13,0.4031477518496786,,,37.8171266381809,3.1514272198484083,-61.42428766500146
NGC3893,10,0.49586130226936564,,,4.752620919159598,0.5280689910177331,-36.74330489330373
NGC3917,17,0.5198401462154666,,,9.751648354559682,0.6094780221599801,-58.306816385204286
NGC3949,7,0.4412574484639642,,,1.4462481618035092,0.24104136030058487,-25.053452843813638
NGC3953,8,0.511750611754394,,,6.584572924505377,0.9406532749293396,-29.781975992718227
NGC3972,10,0.537576167710756,,,4.759787444041953,0.528865271560217,-34.20039203847685
NGC3992,9,0.6652914568807842,,,8.642910783205558,1.0803638479006947,-34.34181993455563
NGC4010,12,0.43448166348224704,,,8.83342040939072,0.8030382190355201,-42.90175011305512
NGC4013,36,0.4574644786957382,,,23.558657934117324,0.6731045124033521,-127.88323825800978
NGC4051,7,0.40623143467938566,,,5.688741636059513,0.9481236060099189,-27.0921920831763
NGC4068,6,0.39238517639791115,,,3.4401647957628114,0.6880329591525622,-20.454831511784764
NGC4085,7,0.3605482461991131,,,11.517560908300663,1.919593484716777,-28.37994714399958
NGC4088,12,0.28873170138127235,,,5.1051968161365675,0.4641088014669607,-42.81599504920171
NGC4100,24,0.6195914017877574,,,13.76789187021956,0.5986039943573721,-85.29904058837091
NGC4138,7,0.5520733138677512,,,3.7959257809816203,0.6326542968302701,-28.236949964653952
NGC4157,17,0.37208471698898754,,,4.575727252415612,0.2859829532759757,-60.20592190999737
NGC4183,23,0.5115649453609112,,,13.322799376074181,0.6055817898215538,-81.07421482095889
NGC4217,19,0.29315665281389797,,,68.82127266670992,3.82340403703944,-97.29668955429321
NGC5005,18,0.49609756998663135,,,1.629008847910927,0.09582404987711335,-73.253225356799
NGC5055,28,0.4588657819900556,,,6.003813755068424,0.22236347240994161,-91.83921458260238
NGC5907,19,0.55553530059337,,,58.49255780730936,3.24958654485052,-88.29278808556819
NGC6195,23,0.6460095206025362,,,48.411992794288906,2.200545127013132,-101.82286475074832
NGC6503,31,0.5106177162639679,,,7.371249055370446,0.24570830184568151,-98.30241959613733
NGC6674,15,0.7114432082948093,,,29.05709922347635,2.0755070873911676,-65.3106158487938
NGC6789,4,0.46307461785103227,,,6.663907705361064,2.221302568453688,-16.22569575643672
NGC7331,36,0.3567252705797381,,,15.323631471148088,0.4378180420328025,-122.72725001794873
NGC7793,46,0.5226640363683113,,,14.34331823801952,0.3187404052893227,-159.58047429687392
NGC7814,18,0.7550589990347799,,,44.42079171243682,2.612987747790401,-79.8506993496473
UGC00128,22,0.7803704450910244,,,21.41312343245134,1.0196725444024448,-80.28010130818183
UGC01281,25,0.4709587278051399,,,5.1326876412918105,0.21386198505382545,-81.26074777216265
UGC02487,17,0.6730098381659865,,,17.157172018258677,1.0723232511411673,-67.26843586752346
UGC02885,19,0.6525009741750771,,,31.377284213619586,1.7431824563121991,-82.88029349937536
UGC02916,43,0.5809588086892141,,,82.54021390379536,1.9652431881856038,-186.75781740770364
UGC03205,48,0.7262166441159391,,,78.79038450948546,1.6763911597762864,-200.20405937696626
UGC04483,8,0.4114033767115274,,,2.0180453336870805,0.2882921905267258,-25.10500041034781
UGC05005,11,0.3719528674631125,,,1.2360464043889428,0.12360464043889427,-41.580163645581294
UGC05750,11,0.4743644380363514,,,5.167529520446118,0.5167529520446118,-40.34564726766301
UGC06399,9,0.526309284376367,,,2.072571049394704,0.259071381174338,-29.573329778525313
UGC06614,13,0.4269910382880424,,,6.7979566840380015,0.5664963903365001,-53.55003467150928
UGC06667,9,0.7013202719566826,,,25.451439362253215,3.181429920281652,-40.4832838211586
UGC06818,8,0.33473281655483905,,,8.042215261930757,1.1488878945615366,-29.43782076556073
UGC06917,11,0.6688746413520879,,,2.063721043638105,0.20637210436381048,-35.68224049629721
UGC06923,6,0.4683674623060043,,,2.445208735396247,0.4890417470792494,-20.42173113054146
UGC06930,10,0.5732706228119513,,,4.303404976020909,0.47815610844676765,-36.11415312492914
UGC06983,17,0.6289839596434538,,,9.434314122052673,0.589644632628292,-59.95635215781337
UGC07089,12,0.3703133464235904,,,6.7281513966595154,0.6116501269690469,-41.57737382675362
UGC07151,11,0.48476970569506395,,,2.8327580115861704,0.28327580115861706,-34.807502073978796
