galaxy,n,Upsilon_med,Upsilon_bulge_med,log10_M200_med,chi2,chi2_red,loglike
CamB,9,0.2989601450872117,,,18.96790793045349,2.370988491306686,-36.4917380279683
D564-8,6,0.4091960468284582,,,1.9987068115722595,0.3997413623144519,-19.095230171399585
D631-7,16,0.3231526228416531,,,17.862401854743062,1.1908267903162042,-57.5573271598309
DDO154,12,0.4602210048631966,,,1.4837417296960562,0.13488561179055056,-36.60535333920997
DDO168,10,0.3992514758150867,,,5.661325333004332,0.6290361481115925,-33.27591055386633
ESO444-G084,7,0.6018773215568223,,,3.350345177553426,0.558390862925571,-23.986274350944107
ESO563-G021,30,0.6784531741189356,,,159.0663462339895,5.485046421861707,-182.52205099674077
F568-3,18,0.5531480615161385,,,9.89222652938313,0.5818956781990077,-67.5965742463858
F568-V1,15,0.5661568458187063,,,12.5676179992198,0.8976869999442715,-63.897090703518515
F574-1,14,0.6254139831537538,,,7.5843167744976245,0.5834089826536635,-48.61509455828184
IC2574,34,0.2732409289032878,,,9.474062492603974,0.287092802806181,-110.04157445530323
IC4202,32,0.5295748493715629,,,215.09798120906532,6.938644555131139,-213.42344572613297
NGC0024,29,0.804433483058196,,,19.81474711836321,0.7076695399415432,-106.33118415252389
NGC0055,21,0.2845560533322938,,,18.20171190777272,0.910085595388636,-74.30475218491034
NGC0247,26,0.5983288653411482,,,6.337736187493696,0.25350944749974785,-85.95577242577878
NGC0300,25,0.5316084013158502,,,5.08580152029985,0.21190839667916042,-85.75694715522248
NGC0801,13,0.4480749666088578,,,69.82431060431395,5.818692550359496,-76.69024167333559
NGC0891,18,0.38212722160535106,,,47.62931643499205,2.801724496176003,-80.35278538643274
NGC2403,73,0.4365450725073161,,,32.28569191093081,0.4484123876518168,-238.908623365805
NGC2683,11,0.5107341335495633,,,7.6688958174117365,0.7668895817411736,-41.5075595751442
NGC2841,50,0.6902628255030382,,,29.06688349227982,0.593201703924078,-182.31096602007682
NGC2915,30,0.6874732304318785,,,61.63253914296261,2.1252599704469866,-131.46691820266474
NGC2955,24,0.5895244303034833,,,58.258426516512074,2.5329750659353074,-112.50215266964497
NGC2976,27,0.49766580498329244,,,5.5007067456921614,0.21156564406508313,-86.93386554555363
