galaxy,n,Upsilon_med,Upsilon_bulge_med,log10_M200_med,chi2,chi2_red,loglike
NGC4157,17,0.37159248347535545,,,4.524829475452707,0.2828018422157942,-60.193755160597654
NGC4183,23,0.47246160378301894,,,13.420248934270472,0.6100113151941123,-81.14774014553237
NGC4217,19,0.29331123775541695,,,69.82928565122711,3.879404758401506,-97.82012253952942
NGC5005,18,0.5109847983515592,,,1.4682537429677618,0.08636786723339775,-73.1813074515062
NGC5055,28,0.47134657794787177,,,5.8062869342808785,0.21504766423262514,-91.80462640721291
NGC5907,19,0.5653074465174732,,,56.15723281909846,3.1198462677276924,-87.1608720778043
NGC6195,23,0.6530322416851603,,,46.970039662870015,2.135001802857728,-101.13512243887058
NGC6503,31,0.5177596431877047,,,7.8560908986542675,0.2618696966218089,-98.61491141977129
NGC6674,15,0.6980378304899008,,,29.287258187497056,2.0919470133926468,-65.44088187611982
NGC6789,4,0.5033027813471997,,,6.413185221144314,2.1377284070481046,-16.11062505105814
NGC7331,36,0.3632431905996954,,,16.601305708787713,0.47432302025107753,-123.4289626239414
NGC7793,46,0.5474434991361978,,,14.275233706634923,0.3172274157029983,-159.62357633244625
NGC7814,18,0.761001615712951,,,46.78350201301049,2.751970706647676,-81.06141121363983
UGC00128,22,0.6686557603728175,,,26.629068621430577,1.2680508867347893,-82.9089901118026
UGC01281,25,0.5092278012389468,,,5.301869344738026,0.22091122269741773,-81.39295422652361
UGC02487,17,0.6691313000456425,,,16.877429134324554,1.0548393208952846,-67.14775564895277
UGC02885,19,0.7049080512582173,,,28.515582972479844,1.584199054026658,-81.4865645638269
UGC02916,43,0.5489748218931954,,,82.83255270164187,1.9722036357533779,-186.93636328393484
UGC03205,48,0.72580020211833,,,78.19787080360655,1.663784485183118,-199.97267854354288
UGC04483,8,0.4954963467577537,,,2.1776517481119084,0.3110931068731298,-25.205040937531557
UGC05005,11,0.49782238931234124,,,1.7763338475872719,0.1776333847587272,-41.88387927078525
UGC05750,11,0.5994396592810698,,,5.710880316236406,0.5710880316236406,-40.653685446485426
UGC06399,9,0.49653459163790825,,,2.893492329493992,0.361686541186749,-29.99473530523413
UGC06614,13,0.3884036698281854,,,6.267236540473982,0.5222697117061651,-53.260844134395626
UGC06667,9,0.6181992783489898,,,29.02600798002519,3.628250997503149,-42.28471193865447
UGC06818,8,0.3933241658393382,,,9.424854309380933,1.3464077584829905,-30.14797639467259
UGC06917,11,0.5649413059900795,,,2.504335888547048,0.2504335888547048,-35.89953179529684
UGC06923,6,0.5305981417024185,,,3.3583306910945296,0.671666138218906,-20.891303408437935
UGC06930,10,0.4865230113783034,,,5.013108920715393,0.5570121023017103,-36.44835291841123
UGC06983,17,0.6115737391431457,,,10.34051071942519,0.6462819199640744,-60.42950385004245
UGC07089,12,0.390989695354147,,,7.208957198473933,0.6553597453158121,-41.8390824283894
UGC07151,11,0.577390277500072,,,4.209821889044564,0.4209821889044564,-35.52284608362545
UGC07232,4,0.5187353970701452,,,1.0381599336844056,0.3460533112281352,-12.839316615453058
UGC07524,31,0.5530108309424426,,,10.630802325259857,0.3543600775086619,-101.51248530965651
UGC07559,7,0.3681607697456082,,,5.520722481979087,0.9201204136631812,-24.22288793115989
UGC07577,9,0.4052078833400696,,,15.925808380581099,1.9907260475726374,-35.499836358702304
UGC07866,7,0.6545786082768779,,,3.375895616065012,0.5626492693441687,-23.69606513748937
UGC08286,17,0.7668665562686451,,,16.03152871407303,1.0019705446295644,-59.39385185319225
UGC08490,30,0.7059184274304979,,,5.666321292855758,0.19539038940881925,-96.13446691731824
UGC08837,8,0.34759565331340647,,,13.565048160084569,1.937864022869224,-31.080399731542165
UGC09037,22,0.22315292265849057,,,13.010235333266637,0.6195350158698398,-79.89319135495188
UGC09133,68,0.6960482736947747,,,65.40282749703844,0.9761616044334096,-255.790456770517
UGC11455,36,0.44506902323713793,,,54.67442857651843,1.5621265307576695,-147.94960451497343
UGC12506,31,0.875714638417219,,,53.83255966927209,1.7944186556424029,-142.2803391876592
UGCA442,8,0.5765645110502066,,,1.1557295442215376,0.1651042206030768,-25.050919558617395
UGCA444,36,0.48268253659880267,,,6.3210601986654,0.18060171996186858,-114.68918755943423
