galaxy,r_kpc,x,y,Rd_kpc
NGC2403,11.43,11.028947368421054,0.03758060067837073,1.0363636363636362
NGC2403,11.92,11.501754385964915,0.03621421831081675,1.0363636363636362
NGC2403,12.42,11.984210526315792,0.03629955175981603,1.0363636363636362
NGC2403,12.92,12.466666666666669,0.03572988507392487,1.0363636363636362
NGC2403,13.42,12.949122807017547,0.034637376067443264,1.0363636363636362
NGC2403,13.91,13.421929824561406,0.03368445820203007,1.0363636363636362
NGC2403,14.41,13.904385964912283,0.032730666967346445,1.0363636363636362
NGC2403,14.91,14.386842105263161,0.03242968147049948,1.0363636363636362
NGC2403,15.4,14.85964912280702,0.03159492435397337,1.0363636363636362
NGC2403,15.9,15.342105263157897,0.03023867694224479,1.0363636363636362
NGC2403,16.4,15.824561403508774,0.03006595764054573,1.0363636363636362
NGC2403,16.89,16.297368421052635,0.029418692992372746,1.0363636363636362
NGC2403,17.39,16.77982456140351,0.029813860253152562,1.0363636363636362
NGC2403,17.89,17.26228070175439,0.029180361328871755,1.0363636363636362
NGC2403,18.38,17.73508771929825,0.028088977561348982,1.0363636363636362
NGC2403,18.88,18.217543859649126,0.026566014304158322,1.0363636363636362
NGC2403,19.38,18.700000000000003,0.026456746151630718,1.0363636363636362
NGC2403,19.87,19.172807017543864,0.02676972529471587,1.0363636363636362
NGC2403,20.37,19.65526315789474,0.025713306137885826,1.0363636363636362
NGC2403,20.87,20.13771929824562,0.024704191517356658,1.0363636363636362
NGC2683,2.89,1.1019064124783364,0.08896700310714328,2.622727272727272
NGC2683,5.77,2.2,0.07308308938641601,2.622727272727272
NGC2683,8.66,3.301906412478337,0.07185107698522589,2.622727272727272
NGC2683,11.54,4.4,0.05523175722642662,2.622727272727272
NGC2683,14.43,5.501906412478338,0.03180718891688631,2.622727272727272
NGC2683,17.31,6.600000000000001,0.044882813099320615,2.622727272727272
NGC2683,20.2,7.701906412478338,0.02945736707289238,2.622727272727272
NGC2683,23.08,8.8,0.01925933910560536,2.622727272727272
NGC2683,28.85,11.000000000000004,0.021388102238590265,2.622727272727272
NGC2683,31.74,12.101906412478339,0.018518000799427614,2.622727272727272
NGC2683,34.62,13.200000000000003,0.016344282126929566,2.622727272727272
NGC2841,3.44,0.8503370786516855,0.19831464236545138,4.045454545454545
NGC2841,3.77,0.9319101123595507,0.25769340186110884,4.045454545454545
NGC2841,4.13,1.0208988764044944,0.2708289900256006,4.045454545454545
NGC2841,4.47,1.1049438202247193,0.2684558997233754,4.045454545454545
NGC2841,4.8,1.1865168539325843,0.2576205719571702,4.045454545454545
NGC2841,5.13,1.2680898876404496,0.23055696403187276,4.045454545454545
NGC2841,5.48,1.354606741573034,0.2309712742344769,4.045454545454545
NGC2841,5.83,1.441123595505618,0.2361154003897204,4.045454545454545
NGC2841,6.16,1.5226966292134834,0.22760214658725003,4.045454545454545
NGC2841,6.51,1.6092134831460676,0.21406033177596884,4.045454545454545
NGC2841,6.86,1.695730337078652,0.20524993817671983,4.045454545454545
NGC2841,7.18,1.7748314606741575,0.20278942297337177,4.045454545454545
NGC2841,7.51,1.8564044943820226,0.1802036827440695,4.045454545454545
NGC2841,7.85,1.9404494382022472,0.17413316920194075,4.045454545454545
NGC2841,8.21,2.0294382022471913,0.17188820213988754,4.045454545454545
NGC2841,8.57,2.118426966292135,0.16972567126261706,4.045454545454545
NGC2841,8.9,2.2,0.15954690761265783,4.045454545454545
NGC2841,9.24,2.284044943820225,0.16074517085903334,4.045454545454545
NGC2841,9.6,2.3730337078651687,0.15754454352803932,4.045454545454545
NGC2841,9.93,2.4546067415730337,0.15185407157519956,4.045454545454545
NGC2841,10.27,2.538651685393259,0.1457640897592521,4.045454545454545
NGC2841,10.6,2.620224719101124,0.14642357741616022,4.045454545454545
NGC2841,10.93,2.701797752808989,0.14103346106897346,4.045454545454545
NGC2841,11.27,2.7858426966292136,0.13613672007687264,4.045454545454545
NGC2841,12.31,3.042921348314607,0.1341765155282747,4.045454545454545
NGC2841,14.35,3.5471910112359555,0.12373682742205756,4.045454545454545
NGC2841,16.4,4.053932584269663,0.1067902109749618,4.045454545454545
NGC2841,18.48,4.56808988764045,0.09320567089196867,4.045454545454545
NGC2841,20.57,5.084719101123596,0.08906931503950076,4.045454545454545
NGC2841,22.51,5.564269662921349,0.0832236439432604,4.045454545454545
NGC2841,24.59,6.0784269662921355,0.07760835757213597,4.045454545454545
NGC2841,26.68,6.595056179775281,0.07290025634932575,4.045454545454545
NGC2841,28.77,7.111685393258428,0.06780678861674767,4.045454545454545
NGC2841,30.7,7.588764044943821,0.0655666128661178,4.045454545454545
NGC2841,32.79,8.105393258426966,0.06226848049685458,4.045454545454545
NGC2841,34.88,8.622022471910114,0.057785600177918416,4.045454545454545
NGC2841,36.96,9.1361797752809,0.05408552006680257,4.045454545454545
NGC2841,38.9,9.615730337078652,0.04798373957931557,4.045454545454545
NGC2841,40.99,10.1323595505618,0.04472594370037326,4.045454545454545
NGC2841,43.08,10.648988764044944,0.04269302231475462,4.045454545454545
NGC2841,45.16,11.163146067415731,0.04258101621001287,4.045454545454545
NGC2841,47.1,11.642696629213486,0.04267706776831742,4.045454545454545
NGC2841,49.19,12.15932584269663,0.04303553676746773,4.045454545454545
NGC2841,51.27,12.673483146067419,0.043635452800272624,4.045454545454545
NGC2841,53.36,13.190112359550563,0.040791576873729814,4.045454545454545
NGC2841,55.3,13.669662921348316,0.03981303566266817,4.045454545454545
NGC2841,57.38,14.183820224719103,0.04009561368081257,4.045454545454545
NGC2841,59.47,14.700449438202249,0.038399092901026624,4.045454545454545
NGC2841,61.56,15.217078651685396,0.03782546172086572,4.045454545454545
NGC2841,63.64,15.731235955056182,0.03828826779815652,4.045454545454545
NGC2915,0.34,1.1164179104477612,-0.11152289230081222,0.30454545454545456
NGC2915,0.67,2.2,-0.031058665533799885,0.30454545454545456
NGC2915,1.0,3.2835820895522385,-0.009207705084565618,0.30454545454545456
NGC2915,1.34,4.4,0.02933789456954667,0.30454545454545456
NGC2915,1.68,5.51641791044776,0.05009319030789112,0.30454545454545456
NGC2915,2.01,6.599999999999999,0.055888898761532496,0.30454545454545456
NGC2915,2.34,7.683582089552238,0.06559079802334634,0.30454545454545456
NGC2915,2.67,8.767164179104476,0.07571025118561517,0.30454545454545456
NGC2915,3.01,9.883582089552238,0.07459038755433474,0.30454545454545456
NGC2915,3.35,11.0,0.06297796378834546,0.30454545454545456
NGC2915,3.68,12.08358208955224,0.05204605493013548,0.30454545454545456
NGC2915,4.02,13.199999999999998,0.05192572053168581,0.30454545454545456
NGC2915,4.35,14.283582089552237,0.04895720890409598,0.30454545454545456
NGC2915,4.68,15.367164179104476,0.041906307670106356,0.30454545454545456
NGC2915,5.02,16.483582089552236,0.03906870425560264,0.30454545454545456
NGC2915,5.35,17.567164179104477,0.03865147299836493,0.30454545454545456
NGC2915,5.69,18.68358208955224,0.03680868372649319,0.30454545454545456
NGC2915,6.03,19.8,0.033510090346538436,0.30454545454545456
NGC2915,6.36,20.883582089552238,0.030214871122270653,0.30454545454545456
NGC2915,6.69,21.96716417910448,0.030640585357790313,0.30454545454545456
NGC2915,7.02,23.050746268656713,0.027816730074604078,0.30454545454545456
NGC2915,7.36,24.16716417910448,0.024889204835101847,0.30454545454545456
NGC2915,7.7,25.283582089552237,0.025477499608075684,0.30454545454545456
NGC2915,8.03,26.367164179104474,0.025507056603018934,0.30454545454545456
NGC2915,8.37,27.483582089552236,0.02490845190573133,0.30454545454545456
NGC2915,8.7,28.567164179104473,0.023824350769177438,0.30454545454545456
NGC2915,9.03,29.65074626865671,0.024601349352444575,0.30454545454545456
NGC2915,9.37,30.767164179104473,0.0245642949547666,0.30454545454545456
NGC2915,9.7,31.850746268656714,0.0232347248077821,0.30454545454545456
NGC2915,10.04,32.96716417910447,0.02316029541491485,0.30454545454545456
NGC2955,0.75,0.19596199524940622,0.46202615405259007,3.8272727272727267
NGC2955,1.55,0.4049881235154395,0.14336233758939923,3.8272727272727267
NGC2955,2.3,0.6009501187648456,0.13648585594972065,3.8272727272727267
NGC2955,3.06,0.7995249406175773,0.11265652748407531,3.8272727272727267
NGC2955,3.85,1.0059382422802852,0.0011943120047953953,3.8272727272727267
NGC2955,4.61,1.2045130641330168,-0.0008556284004468885,3.8272727272727267
NGC2955,5.36,1.4004750593824231,0.04790866399748484,3.8272727272727267
NGC2955,6.12,1.5990498812351546,0.038978818255157054,3.8272727272727267
NGC2955,6.91,1.8054631828978625,0.012772963210342691,3.8272727272727267
NGC2955,7.66,2.0014251781472687,-0.02547955229502226,3.8272727272727267
NGC2955,8.42,2.2,-0.01591813808464638,3.8272727272727267
NGC2955,8.86,2.3149643705463183,0.02822881576761764,3.8272727272727267
NGC2955,9.21,2.4064133016627083,0.008420358402034452,3.8272727272727267
NGC2955,10.82,2.8270783847981003,0.018592057078034935,3.8272727272727267
NGC2955,11.56,3.020427553444181,0.050275760596376194,3.8272727272727267
NGC2955,12.4,3.239904988123516,0.05957487392407411,3.8272727272727267
NGC2955,14.17,3.7023752969121144,0.054694369120740965,3.8272727272727267
NGC2955,16.88,4.410451306413302,0.052999686015504546,3.8272727272727267
NGC2955,19.49,5.0923990498812355,0.049034676182150044,3.8272727272727267
NGC2955,22.19,5.7978622327790985,0.040666952619249304,3.8272727272727267
NGC2955,24.8,6.479809976247032,0.0337644010758082,3.8272727272727267
NGC2955,27.51,7.18788598574822,0.03280294889562473,3.8272727272727267
NGC2955,30.12,7.869833729216153,0.029832712446456234,3.8272727272727267
NGC2955,35.43,9.25724465558195,0.019775598984699383,3.8272727272727267
NGC2976,0.11,0.13908045977011493,-0.009031501148378859,0.7909090909090909
NGC2976,0.17,0.21494252873563222,-0.00728850509013999,0.7909090909090909
NGC2976,0.24,0.30344827586206896,-0.0011533932059664862,0.7909090909090909
NGC2976,0.31,0.39195402298850573,0.011485595790167924,0.7909090909090909
NGC2976,0.38,0.48045977011494256,0.027602672341709097,0.7909090909090909
NGC2976,0.45,0.5689655172413793,0.0273102781232937,0.7909090909090909
NGC2976,0.52,0.6574712643678161,0.01715816134994988,0.7909090909090909
NGC2976,0.59,0.7459770114942529,0.019150099749103956,0.7909090909090909
NGC2976,0.66,0.8344827586206897,0.024202129624354505,0.7909090909090909
NGC2976,0.73,0.9229885057471264,0.029733595087407503,0.7909090909090909
NGC2976,0.8,1.0114942528735633,0.03393130120200064,0.7909090909090909
NGC2976,0.87,1.1,0.03669225767316113,0.7909090909090909
NGC2976,0.94,1.1885057471264366,0.03898412424082649,0.7909090909090909
NGC2976,1.01,1.2770114942528736,0.029981562952805137,0.7909090909090909
NGC2976,1.08,1.3655172413793104,0.02788390424292838,0.7909090909090909
NGC2976,1.14,1.4413793103448276,0.03898040713975173,0.7909090909090909
NGC2976,1.21,1.5298850574712644,0.05106501387759015,0.7909090909090909
NGC2976,1.29,1.6310344827586207,0.052630234074355416,0.7909090909090909
NGC2976,1.35,1.7068965517241381,0.050340349068585775,0.7909090909090909
NGC2976,1.42,1.7954022988505747,0.04707989678096456,0.7909090909090909
NGC2976,1.49,1.8839080459770114,0.045994240578902564,0.7909090909090909
NGC2976,1.56,1.9724137931034484,0.045965529622138325,0.7909090909090909
NGC2976,1.63,2.060919540229885,0.04943089500352613,0.7909090909090909
NGC2976,1.74,2.2,0.05297732367495566,0.7909090909090909
NGC2976,1.93,2.4402298850574713,0.051751456161257654,0.7909090909090909
NGC2976,2.1,2.6551724137931036,0.06435175280434789,0.7909090909090909
NGC2976,2.27,2.8701149425287356,0.05285632185453809,0.7909090909090909
NGC2998,0.33,0.0956521739130435,0.7141135553333842,3.4499999999999997
NGC2998,0.99,0.28695652173913044,0.3675477482566248,3.4499999999999997
NGC2998,1.98,0.5739130434782609,0.2078244942708899,3.4499999999999997
NGC2998,2.64,0.765217391304348,0.2439852653218937,3.4499999999999997
NGC2998,3.63,1.0521739130434784,0.17551424133926033,3.4499999999999997
NGC2998,7.59,2.2,0.06629226477544116,3.4499999999999997
NGC2998,12.5,3.6231884057971016,0.052741985140942756,3.4499999999999997
NGC2998,17.48,5.066666666666667,0.04047247013389638,3.4499999999999997
NGC2998,22.46,6.510144927536232,0.03822041476897352,3.4499999999999997
NGC2998,27.44,7.953623188405798,0.03401261914332715,3.4499999999999997
NGC2998,32.32,9.368115942028986,0.02981061160234257,3.4499999999999997
NGC2998,37.3,10.81159420289855,0.02725486279548791,3.4499999999999997
NGC2998,42.28,12.255072463768117,0.022041940482683084,3.4499999999999997
NGC3109,0.26,0.1584487534626039,0.004159773977252244,1.6409090909090907
NGC3109,0.52,0.3168975069252078,0.007064820023269497,1.6409090909090907
NGC3109,0.77,0.46925207756232695,0.007677266438319204,1.6409090909090907
NGC3109,1.03,0.6277008310249309,0.00925133847388395,1.6409090909090907
NGC3109,1.29,0.7861495844875348,0.012088541689681518,1.6409090909090907
NGC3109,1.55,0.9445983379501387,0.015513454282962306,1.6409090909090907
NGC3109,1.81,1.1030470914127426,0.01777291920280749,1.6409090909090907
NGC3109,2.06,1.2554016620498618,0.019571559580420277,1.6409090909090907
NGC3109,2.32,1.4138504155124656,0.022026313367457823,1.6409090909090907
NGC3109,2.58,1.5722991689750696,0.019327497788010694,1.6409090909090907
NGC3109,2.84,1.7307479224376734,0.022657496954509155,1.6409090909090907
NGC3109,3.1,1.8891966759002774,0.022652980110771184,1.6409090909090907
NGC3109,3.35,2.0415512465373964,0.022030085040993394,1.6409090909090907
NGC3109,3.61,2.2,0.02256190051536668,1.6409090909090907
NGC3109,3.87,2.3584487534626044,0.022695085375727946,1.6409090909090907
NGC3109,4.13,2.516897506925208,0.021776955393414805,1.6409090909090907
NGC3109,4.38,2.6692520775623274,0.022441678355534938,1.6409090909090907
NGC3109,4.64,2.827700831024931,0.02244407889703229,1.6409090909090907
NGC3109,4.9,2.9861495844875354,0.022878407180864674,1.6409090909090907
NGC3109,5.16,3.144598337950139,0.022837912806176454,1.6409090909090907
NGC3109,5.42,3.303047091412743,0.022942722355908992,1.6409090909090907
NGC3109,5.67,3.455401662049862,0.023511042525299574,1.6409090909090907
NGC3109,5.93,3.6138504155124656,0.022245705451815416,1.6409090909090907
NGC3109,6.19,3.7722991689750702,0.021285206088751885,1.6409090909090907
NGC3109,6.45,3.930747922437674,0.0212354432740632,1.6409090909090907
NGC3198,0.32,0.10445103857566766,-0.16829207220071343,3.0636363636363635
NGC3198,0.64,0.20890207715133532,-0.05782388283976608,3.0636363636363635
NGC3198,0.96,0.313353115727003,-0.0473081195350897,3.0636363636363635
NGC3198,1.28,0.41780415430267065,-0.008595054006490934,3.0636363636363635
NGC3198,1.61,0.525519287833828,0.017678953478540413,3.0636363636363635
NGC3198,1.93,0.6299703264094956,0.037015472683656424,3.0636363636363635
NGC3198,2.24,0.7311572700296737,0.03864273568407641,3.0636363636363635
NGC3198,2.57,0.8388724035608308,0.04215091274178332,3.0636363636363635
NGC3198,2.89,0.9433234421364985,0.06038855886583618,3.0636363636363635
NGC3198,3.21,1.0477744807121663,0.05427457627147667,3.0636363636363635
NGC3198,3.54,1.1554896142433235,0.05547279752508763,3.0636363636363635
NGC3198,3.85,1.2566765578635015,0.055199818416518,3.0636363636363635
NGC3198,4.17,1.3611275964391691,0.05145339251348886,3.0636363636363635
NGC3198,4.5,1.4688427299703264,0.04631867302468964,3.0636363636363635
NGC3198,4.82,1.5732937685459942,0.0522826015912432,3.0636363636363635
NGC3198,5.15,1.6810089020771515,0.05366724410565309,3.0636363636363635
NGC3198,5.46,1.7821958456973295,0.050480194758558125,3.0636363636363635
NGC3198,5.78,1.886646884272997,0.049476761196943664,3.0636363636363635
NGC3198,6.1,1.9910979228486647,0.04888460473295195,3.0636363636363635
NGC3198,6.43,2.098813056379822,0.047238330220450375,3.0636363636363635
NGC3198,6.74,2.2,0.04742746598186093,3.0636363636363635
NGC3198,7.06,2.304451038575668,0.04893613381703318,3.0636363636363635
NGC3198,8.04,2.62433234421365,0.047106623565048154,3.0636363636363635
NGC3198,9.04,2.9507418397626113,0.04516065927574341,3.0636363636363635
NGC3198,10.04,3.2771513353115727,0.04543158071526198,3.0636363636363635
NGC3198,11.04,3.603560830860534,0.044207710115116816,3.0636363636363635
NGC3198,12.05,3.9332344213649857,0.041538414313877434,3.0636363636363635
NGC3198,14.05,4.586053412462909,0.03788956262703749,3.0636363636363635
NGC3198,16.07,5.24540059347181,0.03281256027154936,3.0636363636363635
NGC3198,18.13,5.9178041543026705,0.030418050759174906,3.0636363636363635
NGC3198,20.05,6.544510385756677,0.02860537846885629,3.0636363636363635
NGC3198,22.12,7.2201780415430274,0.0260862185282007,3.0636363636363635
NGC3198,24.03,7.843620178041544,0.023262064005319973,3.0636363636363635
NGC3198,26.1,8.519287833827894,0.021340695244767154,3.0636363636363635
NGC3198,28.16,9.191691394658754,0.01962595374079269,3.0636363636363635
NGC3198,30.08,9.818397626112759,0.018011867785617863,3.0636363636363635
NGC3198,32.14,10.49080118694362,0.017473125573838087,3.0636363636363635
NGC3198,34.06,11.117507418397627,0.016942016740367473,3.0636363636363635
NGC3198,36.12,11.789910979228486,0.016046868315921656,3.0636363636363635
NGC3198,38.19,12.465578635014836,0.015502116531440433,3.0636363636363635
NGC3198,40.1,13.089020771513354,0.015062864276739026,3.0636363636363635
NGC3198,42.17,13.764688427299705,0.01430928670673946,3.0636363636363635
NGC3198,44.08,14.388130563798219,0.013618217651543228,3.0636363636363635
NGC3726,3.5,0.8830275229357799,0.02732571006166237,3.9636363636363634
NGC3726,5.24,1.3220183486238533,0.03199770519666087,3.9636363636363634
NGC3726,6.98,1.7610091743119267,0.0405835534400217,3.9636363636363634
NGC3726,8.72,2.2,0.05062913685494595,3.9636363636363634
NGC3726,10.47,2.6415137614678903,0.042877344499014924,3.9636363636363634
NGC3726,12.19,3.0754587155963304,0.0365893465130566,3.9636363636363634
NGC3726,13.94,3.51697247706422,0.02927104111247726,3.9636363636363634
NGC3726,16.03,4.044266055045872,0.020628332023225324,3.9636363636363634
NGC3726,22.3,5.626146788990826,0.024966026395822564,3.9636363636363634
NGC3726,27.52,6.943119266055046,0.026494564231209772,3.9636363636363634
NGC3726,30.08,7.588990825688073,0.025340983682190565,3.9636363636363634
NGC3726,32.52,8.204587155963305,0.023237660946819533,3.9636363636363634
NGC3741,0.23,1.0765957446808514,0.013562499986064135,0.2136363636363636
NGC3741,0.47,2.2,0.012340518785267323,0.2136363636363636
NGC3741,0.7,3.2765957446808516,0.020201461977866493,0.2136363636363636
NGC3741,0.93,4.353191489361703,0.01985390009061748,0.2136363636363636
NGC3741,1.17,5.476595744680852,0.017764690893578038,0.2136363636363636
NGC3741,1.4,6.553191489361703,0.014290166319316963,0.2136363636363636
NGC3741,1.64,7.676595744680852,0.012783515648074771,0.2136363636363636
NGC3741,1.87,8.753191489361704,0.015042965168906469,0.2136363636363636
NGC3741,2.1,9.829787234042556,0.014952103742918384,0.2136363636363636
NGC3741,2.33,10.906382978723407,0.013858385244523345,0.2136363636363636
NGC3741,2.57,12.029787234042555,0.01562645143241786,0.2136363636363636
NGC3741,2.8,13.106382978723406,0.016379047554186787,0.2136363636363636
NGC3741,3.26,15.259574468085109,0.01608995027560122,0.2136363636363636
NGC3741,3.73,17.45957446808511,0.014907875163136963,0.2136363636363636
NGC3741,4.21,19.706382978723408,0.014473167556350044,0.2136363636363636
NGC3741,4.67,21.85957446808511,0.014297519795008212,0.2136363636363636
NGC3741,5.14,24.05957446808511,0.014065720947248101,0.2136363636363636
NGC3741,5.61,26.259574468085113,0.013780459428519057,0.2136363636363636
NGC3741,6.07,28.412765957446815,0.012867525636620636,0.2136363636363636
NGC3741,6.54,30.612765957446815,0.011924588650536952,0.2136363636363636
NGC3741,7.0,32.765957446808514,0.011905125238231257,0.2136363636363636
NGC3769,1.74,1.0937142857142859,0.028745268624512058,1.5909090909090908
NGC3769,3.5,2.2,0.03585673786950805,1.5909090909090908
NGC3769,5.24,3.293714285714286,0.04378221645027963,1.5909090909090908
NGC3769,6.98,4.387428571428572,0.04746895462569349,1.5909090909090908
NGC3769,8.72,5.481142857142858,0.04181022632389001,1.5909090909090908
NGC3769,10.47,6.581142857142858,0.0344854395173121,1.5909090909090908
NGC3769,12.31,7.737714285714286,0.027633544796736173,1.5909090909090908
NGC3769,14.52,9.126857142857142,0.022866110557640523,1.5909090909090908
NGC3769,17.07,10.729714285714287,0.023272092198261124,1.5909090909090908
NGC3769,31.82,20.00114285714286,0.013260189947071057,1.5909090909090908
NGC3769,34.61,21.754857142857144,0.011648250113028332,1.5909090909090908
NGC3769,37.16,23.357714285714284,0.00991632229760638,1.5909090909090908
NGC3877,0.87,0.19937500000000002,-0.12025437250822897,4.363636363636363
NGC3877,1.74,0.39875000000000005,0.0123228615006481,4.363636363636363
NGC3877,2.61,0.598125,0.10493018892710697,4.363636363636363
NGC3877,3.5,0.8020833333333334,0.11914867553293512,4.363636363636363
NGC3877,4.37,1.0014583333333333,0.10896309681501568,4.363636363636363
NGC3877,5.24,1.2008333333333334,0.09050465202467357,4.363636363636363
NGC3877,6.11,1.4002083333333335,0.06268514190953371,4.363636363636363
NGC3877,6.98,1.5995833333333336,0.05247414736326694,4.363636363636363
NGC3877,7.85,1.7989583333333334,0.046047060936559435,4.363636363636363
NGC3877,8.72,1.9983333333333335,0.04172786630416844,4.363636363636363
NGC3877,9.6,2.2,0.03710034188018675,4.363636363636363
NGC3877,10.47,2.3993750000000005,0.03650439875157253,4.363636363636363
NGC3877,11.35,2.6010416666666667,0.0353129935857888,4.363636363636363
NGC3893,1.74,0.7305343511450382,0.011753091397888674,2.381818181818182
NGC3893,3.5,1.4694656488549618,0.0787243641459174,2.381818181818182
NGC3893,5.24,2.2,0.09561186866391906,2.381818181818182
NGC3893,6.98,2.930534351145038,0.08159296284141773,2.381818181818182
NGC3893,8.81,3.6988549618320614,0.06738655932960905,2.381818181818182
NGC3893,10.9,4.576335877862595,0.06340207378724584,2.381818181818182
NGC3893,13.12,5.508396946564885,0.05723585276174872,2.381818181818182
NGC3893,15.33,6.436259541984732,0.04661424432234019,2.381818181818182
NGC3893,17.3,7.263358778625954,0.041365074220658285,2.381818181818182
NGC3893,19.05,7.998091603053435,0.033417474571886895,2.381818181818182
NGC3917,0.87,0.24382165605095543,-0.0053108884485205815,3.568181818181818
NGC3917,1.74,0.48764331210191086,0.02254760583361961,3.568181818181818
NGC3917,2.61,0.7314649681528662,0.04285103593352158,3.568181818181818
NGC3917,3.5,0.980891719745223,0.06765021037278565,3.568181818181818
NGC3917,4.37,1.2247133757961786,0.05491640210008258,3.568181818181818
NGC3917,5.24,1.468535031847134,0.04959384206213433,3.568181818181818
NGC3917,6.11,1.7123566878980894,0.04817682391019382,3.568181818181818
NGC3917,6.98,1.9561783439490448,0.04796096956743992,3.568181818181818
NGC3917,7.85,2.2,0.04571267971338922,3.568181818181818
NGC3917,8.72,2.4438216560509556,0.043483311524917745,3.568181818181818
NGC3917,9.6,2.6904458598726118,0.039867900548670565,3.568181818181818
NGC3917,10.47,2.934267515923567,0.035951633488381325,3.568181818181818
NGC3917,11.35,3.180891719745223,0.034456047131084626,3.568181818181818
NGC3917,12.19,3.4163057324840764,0.03284569624927319,3.568181818181818
NGC3917,13.12,3.6769426751592356,0.03191519776211918,3.568181818181818
NGC3917,13.94,3.906751592356688,0.031541251147841426,3.568181818181818
NGC3917,14.86,4.164585987261146,0.030094617280771552,3.568181818181818
NGC3949,1.74,1.0937142857142859,0.06420116828004717,1.5909090909090908
NGC3949,2.61,1.6405714285714286,0.06642887798685926,1.5909090909090908
NGC3949,3.5,2.2,0.04079152215531933,1.5909090909090908
NGC3949,4.37,2.746857142857143,0.05664469738884519,1.5909090909090908
NGC3949,5.24,3.293714285714286,0.06350962381588922,1.5909090909090908
NGC3949,6.11,3.8405714285714287,0.0706383593176476,1.5909090909090908
NGC3949,7.07,4.444000000000001,0.07311110463024599,1.5909090909090908
NGC3953,3.5,0.7354345749761223,0.09548494083915168,4.759090909090909
NGC3953,5.24,1.1010506208213946,0.09599467273849135,4.759090909090909
NGC3953,6.98,1.4666666666666668,0.08628069667834501,4.759090909090909
NGC3953,8.72,1.8322827125119392,0.06541641023574482,4.759090909090909
NGC3953,10.47,2.2,0.05224508989510627,4.759090909090909
NGC3953,12.19,2.5614135625596943,0.045779914179935474,4.759090909090909
NGC3953,13.94,2.9291308500477555,0.04591201305562542,4.759090909090909
NGC3953,15.68,3.2947468958930277,0.039917970061002186,4.759090909090909
NGC3972,0.87,0.3132569558101473,0.01028315570935134,2.7772727272727273
NGC3972,1.74,0.6265139116202946,0.061798430731087386,2.7772727272727273
NGC3972,2.61,0.9397708674304418,0.06254335890831643,2.7772727272727273
NGC3972,3.5,1.260229132569558,0.06066387563377026,2.7772727272727273
NGC3972,4.37,1.5734860883797055,0.057473725842181536,2.7772727272727273
NGC3972,5.24,1.8867430441898527,0.04808538041875939,2.7772727272727273
NGC3972,6.11,2.2,0.044994857663729355,2.7772727272727273
NGC3972,6.98,2.513256955810147,0.04916418184110785,2.7772727272727273
NGC3972,7.85,2.826513911620294,0.05031494756673071,2.7772727272727273
NGC3972,8.72,3.139770867430442,0.047343695387093356,2.7772727272727273
NGC3992,9.19,1.4661348803480783,0.11506295494719458,6.268181818181818
NGC3992,13.79,2.2,0.07609639472682055,6.268181818181818
NGC3992,18.35,2.927483683828862,0.06528153639117734,6.268181818181818
NGC3992,22.94,3.659753444525019,0.05470897463800885,6.268181818181818
NGC3992,27.52,4.39042784626541,0.04876950645422992,6.268181818181818
NGC3992,32.11,5.122697606961567,0.03559392893381987,6.268181818181818
NGC3992,36.7,5.854967367657724,0.03519208097779311,6.268181818181818
NGC3992,41.44,6.611167512690356,0.03217654513791263,6.268181818181818
NGC3992,46.02,7.341841914430748,0.029040984077523216,6.268181818181818
NGC4010,0.87,0.24382165605095543,0.040961641631583515,3.568181818181818
NGC4010,1.74,0.48764331210191086,0.0204127088365524,3.568181818181818
NGC4010,2.61,0.7314649681528662,0.012657989631771359,3.568181818181818
NGC4010,3.5,0.980891719745223,0.02700780247203251,3.568181818181818
NGC4010,4.37,1.2247133757961786,0.032294602372476736,3.568181818181818
NGC4010,5.24,1.468535031847134,0.038255674949560385,3.568181818181818
NGC4010,6.11,1.7123566878980894,0.04492891126026603,3.568181818181818
NGC4010,6.98,1.9561783439490448,0.05211083470438079,3.568181818181818
NGC4010,7.85,2.2,0.047491262700383285,3.568181818181818
NGC4010,8.72,2.4438216560509556,0.040778644572747554,3.568181818181818
NGC4010,9.6,2.6904458598726118,0.03562953548175303,3.568181818181818
NGC4010,10.47,2.934267515923567,0.03234262124404236,3.568181818181818
NGC4013,5.49,1.5706111833550067,0.11070720024185243,3.495454545454545
NGC4013,6.17,1.765149544863459,0.0842768658550696,3.495454545454545
NGC4013,6.92,1.9797139141742524,0.06919697489302101,3.495454545454545
NGC4013,7.69,2.2,0.06255566414666687,3.495454545454545
NGC4013,8.36,2.391677503250975,0.058448125113563426,3.495454545454545
NGC4013,9.12,2.6091027308192456,0.05628150956461949,3.495454545454545
NGC4013,9.88,2.826527958387517,0.05314123722692745,3.495454545454545
NGC4013,10.56,3.021066319895969,0.051029098626005805,3.495454545454545
NGC4013,11.31,3.2356306892067623,0.05078564935112849,3.495454545454545
NGC4013,12.08,3.45591677503251,0.0517214155556166,3.495454545454545
NGC4013,12.77,3.6533159947984397,0.05179078700429151,3.495454545454545
NGC4013,13.47,3.853576072821847,0.050358061631367815,3.495454545454545
NGC4013,14.17,4.053836150845254,0.04534532352196973,3.495454545454545
NGC4013,14.98,4.285565669700911,0.03155110910368301,3.495454545454545
NGC4013,15.68,4.485825747724317,0.030854178760151767,3.495454545454545
NGC4013,16.37,4.683224967490248,0.032141606634884516,3.495454545454545
