galaxy,radius,var_loglik,v_obs,v_model_mean
IC2574,5.68,0.06680590979977052,44.4,52.334702394455114
IC2574,5.97,0.06854849225228465,46.1,53.893579145034366
IC2574,6.26,0.05499029750031853,49.0,56.2463130761143
IC2574,6.54,0.04141941457199459,51.9,58.60346237517497
IC2574,6.83,0.033281777910558794,53.1,59.89446782997819
IC2574,7.1,0.03758456279351197,54.0,61.317041888767086
IC2574,7.39,0.02830981377699864,55.9,62.493827030355206
IC2574,7.68,0.013688510025044752,58.8,64.38628339443018
IC2574,7.96,0.022654250802591123,57.3,65.87040865892266
IC2574,8.25,0.017022132464994108,54.0,67.1889924956042
IC2574,8.52,0.0008981452430012262,63.8,67.51929571563721
IC2574,8.81,0.012381553355370065,60.5,68.29895350674785
IC2574,9.1,0.015010714503421327,61.0,69.24357451150165
IC2574,9.38,0.010914513372905136,66.0,70.6333827337214
IC2574,9.67,0.01857354130200431,65.2,72.79925950151805
IC2574,9.96,0.010793918721680888,67.1,74.18537870032348
IC2574,10.23,0.004423106317841538,67.5,76.15778700436941
IC4202,0.77,7.416070303450527,35.1,109.91102316606352
IC4202,1.59,9.416030326049087,77.9,148.78093560790126
IC4202,2.36,1.45990860923116,115.0,157.42761320080606
IC4202,3.13,0.09063245915400911,156.0,163.1349841735228
IC4202,3.95,0.6708313769679685,192.0,172.9952579050426
IC4202,4.73,0.955620473265804,204.0,182.44652838691482
IC4202,5.5,0.899600882728642,209.0,187.23028103995748
IC4202,6.27,1.6433470640199725,220.0,190.88052302941367
IC4202,7.08,2.1191532432758735,231.0,197.95630667748546
IC4202,7.86,1.2490337524642425,235.0,207.3352431634743
IC4202,8.66,1.054631877356974,245.0,216.3950086722307
IC4202,9.45,0.7401484379743631,246.0,223.66047362229358
IC4202,10.24,0.11637695394544594,239.0,229.06074703473982
IC4202,11.02,0.06330442482372281,240.0,232.77068001908512
IC4202,11.79,0.049683434666877795,240.0,235.44611458592442
IC4202,12.47,0.07993317485807565,246.0,236.91864347364785
IC4202,13.34,0.018386751717601527,241.0,238.2124139767363
IC4202,14.11,0.1634024234649608,250.0,239.00313860341294
IC4202,14.59,0.019773706372508828,242.0,239.3669128685731
IC4202,14.98,0.021254226164538727,244.0,239.66446873924627
IC4202,15.75,0.09278113646722798,248.0,239.9659023194183
IC4202,16.52,0.10646808797921031,249.0,240.00175523021545
IC4202,17.1,0.042354433760615845,246.0,239.77338342198223
IC4202,17.88,0.001030817480415051,241.0,239.23954268664824
IC4202,18.65,0.010863930562739443,247.0,238.61784325381558
IC4202,19.62,0.0008972275062370139,234.0,237.88568730817755
IC4202,20.78,0.045263843348967076,249.0,237.7959891687825
IC4202,22.13,0.0009299315107152395,236.0,238.2812981545941
IC4202,23.0,0.001520649419736905,245.0,238.27168954439577
IC4202,23.58,0.02817041916505336,243.0,238.22520575288587
IC4202,25.03,0.0030315510958385593,238.0,236.72494848382075
IC4202,25.9,0.0855992847671661,247.0,235.62870157908375
NGC0024,0.21,0.0023186683009478785,17.4,24.45887364323014
NGC0024,0.32,0.000282112206149977,31.0,32.56464021105958
NGC0024,0.43,0.0003894053299312866,36.1,37.659084910904205
NGC0024,0.54,0.0011362525119796324,46.0,42.93379242164002
NGC0024,0.64,0.0204221663624022,58.0,46.66479220776105
NGC0024,0.74,0.0161710365670907,63.4,50.2464812183505
NGC0024,0.85,0.04315748838876315,71.9,54.44585666308073
NGC0024,0.96,0.07970137539353848,76.4,58.696527318689526
NGC0024,1.07,0.07222670474140187,78.1,62.60366258606605
NGC0024,1.17,0.08053684416900758,80.5,65.87741815233112
NGC0024,1.28,0.081250247128693,82.8,69.40942089791189
NGC0024,1.38,0.07159984053450025,85.6,72.51270636570223
NGC0024,1.48,0.053395164921132166,88.0,75.73567232029119
NGC0024,1.59,0.05236990471430755,92.0,78.67356287650698
NGC0024,1.7,0.038517111252384946,92.4,81.38088705959633
NGC0024,1.8,0.038811946216723875,95.1,83.24803146670499
NGC0024,1.91,0.04356122908101435,96.5,85.15384540782856
NGC0024,2.02,0.06546233606332837,101.0,86.49515341827151
NGC0024,2.13,0.03974296444244268,99.9,87.71864327773675
NGC0024,2.23,0.07678088357519425,103.0,88.64240112929876
NGC0024,2.34,0.06942680651809402,104.0,89.82262646265967
NGC0024,2.44,0.07709191720164714,107.0,90.7400912633304
NGC0024,2.54,0.06437499895179118,107.0,91.4685559717189
NGC0024,2.65,0.034184565329684814,106.0,92.23896849487679
NGC0024,2.76,0.03549559579066216,107.0,92.92828729061642
NGC0024,7.07,0.02268473601001162,104.0,98.44372547696094
NGC0024,8.49,0.054650685801181174,106.0,97.01198714395555
NGC0024,9.91,0.07647714295645393,109.0,95.26656787272434
NGC0024,11.27,0.1564394762221464,110.0,93.76999100355448
NGC0055,1.23,0.038336292029121526,28.7,36.99765355679911
NGC0055,1.84,0.05920238158135953,37.6,46.545895794114884
NGC0055,2.46,0.11148142486817904,43.1,53.625784934376284
NGC0055,3.07,0.08186721864645888,50.1,59.85611384219105
NGC0055,3.68,0.035204800718086814,58.1,65.9438390277136
NGC0055,4.3,0.02710861856302965,64.6,71.64486515713313
NGC0055,4.91,0.035180149872711175,68.5,75.95162253025586
NGC0055,5.52,0.03829025078428501,72.3,79.60767656547267
NGC0055,6.14,0.04176774844972144,74.2,82.77119291060598
NGC0055,6.75,0.02425629947160126,78.9,85.44801104799181
NGC0055,7.37,0.01910551391988003,82.4,87.85862938022917
NGC0055,7.98,0.013826175992900671,84.3,89.9799357167053
NGC0055,8.59,0.011087048189555006,85.4,92.2574578555475
NGC0055,9.21,0.03307072693967476,85.3,93.82787853288143
NGC0055,9.82,0.03525005369523899,86.8,94.71626873427613
NGC0055,10.43,0.04006491609594588,85.4,95.2349503738527
NGC0055,11.05,0.031931594871914,85.4,95.01155462512428
NGC0055,11.66,0.05725417106065559,86.2,94.71205033099075
NGC0055,12.28,0.04508932520620293,86.1,95.14189135421951
NGC0055,12.89,0.09443496303425694,87.4,95.73600528978149
NGC0055,13.5,0.08844178481779259,86.5,96.28284646322645
NGC0247,1.08,0.0014856408902402631,34.6,33.219635919372614
NGC0247,1.61,0.009784203716082018,47.0,42.78137475193538
NGC0247,2.15,0.04480927432164738,59.1,49.82628889156869
NGC0247,2.7,0.06093936192307518,64.4,55.62512290611114
NGC0247,3.22,0.03518815067268933,67.4,60.90949423203235
NGC0247,3.77,0.017926070337139086,69.8,65.89713682675668
NGC0247,4.31,0.003590923148170903,71.3,70.40784532324373
NGC0247,4.85,0.004039329693994906,73.2,74.24878642837183
NGC0247,5.38,0.007202195891907743,75.1,77.27020485000607
NGC0247,5.92,0.005520201909402869,78.5,80.36262545622301
NGC0247,6.46,0.005069630395311412,81.4,83.53326956391031
NGC0247,6.99,0.005577895017721708,83.5,86.76429307401439
NGC0247,7.53,0.004857476141722148,87.1,90.28244074671102
NGC0247,8.07,0.00624956401001582,90.7,93.32018203454753
NGC0247,8.62,0.01385432708103656,93.1,96.20920269553169
NGC0247,9.14,0.013124188905457038,95.9,99.08528748327552
NGC0247,9.69,0.00855669276545772,98.4,101.96240385725056
NGC0247,10.23,0.0038409024947540713,101.0,104.48952361585214
NGC0247,10.76,0.002970392006502857,103.0,106.68791275144575
NGC0247,11.3,0.00390895731047339,104.0,108.46024503246497
NGC0247,11.84,0.004554226569815568,105.0,109.62066060511106
NGC0247,12.38,0.006476678249189279,105.0,110.30237111087682
NGC0247,12.91,0.005702809161473245,105.0,110.34810454086548
NGC0247,13.48,0.004033293790060639,106.0,110.00994857096137
NGC0247,14.01,0.001210388681000454,108.0,109.38933018737961
NGC0247,14.54,0.0010251511312441817,107.0,108.67181607729131
NGC0300,0.91,0.007093349284320792,33.1,37.78913149149591
NGC0300,1.36,0.0009019268257364503,46.7,45.4534056553026
NGC0300,1.82,0.0011216840274680653,53.9,51.60915405275005
NGC0300,2.27,0.001179464336539531,58.8,57.197189557707155
NGC0300,2.72,0.0023675509720534034,65.6,61.74498411798667
NGC0300,3.17,0.00502409066238713,70.8,64.99778804179884
NGC0300,3.63,0.03709182614342954,82.1,67.38303406373076
NGC0300,4.08,0.029266802271807814,84.1,69.39618411430429
NGC0300,4.54,0.015022477144810923,83.4,71.71713065298802
NGC0300,4.99,0.007857056071408488,81.5,73.15232022322083
NGC0300,5.45,0.003782385241915339,80.8,74.2138771662435
NGC0300,5.9,0.0015736736933161333,82.8,75.68512181377955
NGC0300,6.36,0.002444220681928964,88.2,78.83847145856461
NGC0300,6.81,0.0008997931506948648,88.5,81.99749297354612
NGC0300,7.26,0.00015538442072034916,88.4,84.56598965452919
NGC0300,7.71,9.379586574076436e-05,88.2,85.93347304280067
NGC0300,8.17,0.0001524573393722501,89.5,86.02655340924751
NGC0300,8.62,0.00012657506384981584,89.7,85.6419795233449
NGC0300,9.07,0.0011222593178897443,93.7,85.54777786515547
NGC0300,9.53,0.0030899463656713154,97.0,85.67369592808816
NGC0300,9.96,0.003815381658906021,96.2,84.99452211011642
NGC0300,10.45,0.0032660323604388943,94.8,84.30282804709643
NGC0300,10.93,0.0007776106733075853,92.5,83.60008949612305
NGC0300,11.32,0.001598220776259718,92.8,82.92354470304349
NGC0300,11.8,0.0016059015681865688,93.5,82.89832096280085
NGC0801,1.17,0.3682451661082832,123.0,140.53445970621698
NGC0801,1.56,0.5867382478876695,142.0,161.35281017981123
NGC0801,1.96,1.27691965531246,205.0,178.39296983291885
NGC0801,2.73,1.2987232838333904,228.0,204.2453161452142
NGC0801,3.52,0.8792410961369311,238.0,219.51368347626044
NGC0801,10.59,0.3883972979300582,229.0,239.8031606279301
NGC0801,17.65,0.48384050458061495,225.0,244.1182772549752
NGC0801,24.61,1.6764543505974105,220.0,249.57605520401194
NGC0801,31.67,3.0564865031060076,222.0,260.45891080071686
NGC0801,38.74,2.3872788396110614,219.0,260.3718456473666
NGC0801,45.8,1.8492645682812463,214.0,254.8900514159223
NGC0801,52.86,1.8435436592286005,216.0,253.28990362580785
NGC0801,59.82,0.6077775981798711,216.0,256.3133410987328
NGC0891,0.92,0.45340029532796383,234.0,187.89300297558813
NGC0891,2.32,0.40997065970389474,192.0,230.09821202342937
NGC0891,3.24,1.9064448198782358,212.0,249.79842662681605
NGC0891,4.17,0.6486927518473772,223.0,241.9858188060737
NGC0891,5.1,0.22293875415650916,222.0,233.4039199560351
NGC0891,6.03,0.028773297760123898,224.0,227.68577426310037
NGC0891,6.96,0.007915021627878743,224.0,224.56251962326655
NGC0891,7.89,0.04805150643305448,226.0,220.28228709878493
NGC0891,8.8,0.05673812022718927,226.0,219.62447142457086
NGC0891,9.73,0.16853333420956257,227.0,215.57808705025232
NGC0891,10.64,0.22462436334447353,227.0,213.33717701301717
NGC0891,11.58,0.1659838086517735,224.0,212.10844165407048
NGC0891,12.52,0.1088095771815725,220.0,209.78272516820542
NGC0891,13.46,0.06590132433094223,218.0,209.8926623875588
NGC0891,14.4,0.05834451718124894,217.0,208.82595073698272
NGC0891,15.33,0.05052278889746795,216.0,206.857244793078
NGC0891,16.27,0.01633447732530698,210.0,204.80073087372654
NGC0891,17.11,0.017769335318868776,208.0,202.54499557588036
NGC2403,0.16,0.0007791002355105338,24.5,22.905955705218418
NGC2403,0.26,0.001516577152206591,35.3,32.96198151629431
NGC2403,0.36,0.001284432007441402,43.2,42.33847420964462
