galaxy,n,Upsilon_med,Upsilon_bulge_med,log10_M200_med,chi2,chi2_red,loglike
CamB,9,0.5981698094461174,,,30.076670385031466,3.7595837981289333,-41.780076545944674
D564-8,6,0.5447320583715876,,,2.959889321312252,0.5919778642624504,-19.39886035562103
D631-7,16,0.38446349389394574,,,19.743339366104067,1.3162226244069377,-58.02939998166585
DDO154,12,0.6012067060960844,,,2.463244130503237,0.22393128459120337,-36.70790525197881
DDO168,10,0.5135792689291452,,,6.316956114976191,0.7018840127751322,-33.3149918302813
ESO444-G084,7,0.4283929951589682,,,3.57537210071778,0.59589535011963,-23.907486993152517
ESO563-G021,30,0.5540912243160648,,,183.945381388199,6.342944185799966,-194.4780198144464
F568-3,18,0.546378849582382,,,10.402264217064992,0.6118978951214702,-67.57881191262977
F568-V1,15,0.31194725941914064,,,25.204782300079458,1.8003415928628184,-69.96569001844217
F574-1,14,0.6118589085838335,,,8.211916368083648,0.6316858744679729,-48.6004609261165
IC2574,34,0.20516646730408916,,,6.477975182843017,0.1963022782679702,-107.59815657632447
IC4202,32,0.5197475035039978,,,227.29231915223704,7.332010295233453,-218.89639774706683
NGC0024,29,0.6133606809129576,,,45.41228404361727,1.6218672872720454,-118.59572791717414
NGC0055,21,0.7891846389453765,,,75.95495714452038,3.797747857226019,-102.67468234751547
NGC0247,26,0.6079147776277437,,,6.683117489432342,0.26732469957729366,-85.52742131727717
NGC0300,25,0.6204844779960447,,,5.641303679811028,0.23505431999212614,-85.56592806473512
NGC0801,13,0.4896383460075157,,,72.34283628505953,6.0285696904216275,-77.68383715684529
NGC0891,18,0.37326587239449627,,,51.77074999033283,3.0453382347254605,-81.97257231422597
NGC2403,73,0.5114024263467133,,,38.94743045219604,0.5409365340582784,-240.11937634110376
NGC2683,11,0.4145165377260813,,,15.957242708819562,1.5957242708819561,-45.46629389917401
NGC2841,50,0.6050124627872239,,,39.53160591744948,0.8067674677030506,-186.5761706068396
NGC2915,30,0.7397639070038156,,,60.758120116543395,2.095107590225634,-130.55657817711395
NGC2955,24,0.471682275845238,,,69.08834252953953,3.003840979545197,-117.45273188222257
NGC2976,27,0.3774040526575135,,,4.881765094405321,0.18776019593866616,-85.82600361966956
NGC2998,13,0.5649770814381018,,,27.933159188279937,2.327763265689995,-58.7055310630663
NGC3109,25,0.46682447563288565,,,12.359264499440728,0.5149693541433636,-81.73422920128893
NGC3198,43,0.4896185715744662,,,17.42417228268312,0.41486124482578857,-144.72061207424446
NGC3726,12,0.3729152960746158,,,13.006917013085284,1.1824470011895711,-46.23499942198503
NGC3741,21,0.33730335499670017,,,4.882447519696098,0.24412237598480488,-65.27968891523766
NGC3769,12,0.39945488756858677,,,4.576703023719701,0.41606391124724557,-42.34702722739591
NGC3877,13,0.4340405888985255,,,41.54282588925447,3.4619021574378728,-63.00343165019936
NGC3893,10,0.5443816262596579,,,5.917296318017425,0.6574773686686028,-37.17916233158047
NGC3917,17,0.5375544994493852,,,9.611811260459552,0.600738203778722,-57.742549354102806
NGC3949,7,0.4353776249543517,,,1.7397265458610982,0.28995442431018303,-25.08988287565684
NGC3953,8,0.5333334567338743,,,7.041608230514175,1.0059440329305964,-29.852380278868655
NGC3972,10,0.43387077088139353,,,10.305998047503449,1.1451108941670498,-36.691014880793375
NGC3992,9,0.47129549577565977,,,21.648905944075512,2.706113243009439,-40.583595161863165
NGC4010,12,0.5330595035561535,,,14.737904308232334,1.3398094825665758,-45.56212757284956
NGC4013,36,0.4559502121911117,,,30.009871748730408,0.857424907106583,-130.2089558766418
NGC4051,7,0.5900572374768704,,,14.642660934929872,2.4404434891549784,-31.551069249126144
NGC4068,6,0.659861184122503,,,5.942206596982781,1.1884413193965562,-21.581635197699015
NGC4085,7,0.45392106933788084,,,22.35513673408188,3.7258561223469804,-33.643806546093835
NGC4088,12,0.39777318477126844,,,25.734340855120184,2.339485532283653,-52.934321461463284
NGC4100,24,0.5595405263579216,,,14.176893759213353,0.6163866851831893,-84.93864014565402
NGC4138,7,0.5730336372098248,,,3.4151863840000733,0.5691977306666789,-27.991219651048766
NGC4157,17,0.3895902856571752,,,6.872700907677085,0.4295438067298178,-61.048982069467876
NGC4183,23,0.5979913833098263,,,13.434849195656023,0.6106749634389101,-80.57736058648997
NGC4217,19,0.33894895723027085,,,84.45379569461812,4.691877538589896,-104.73292748161965
NGC5005,18,0.5060898155143857,,,1.2575658048044192,0.07397445910614231,-72.98150725787163
NGC5055,28,0.410485394751114,,,4.5178435024593275,0.16732753712812323,-90.22044480865887
NGC5907,19,0.5380716311674253,,,56.830805042873614,3.157266946826312,-86.87427786565154
NGC6195,23,0.6596899270116939,,,52.92698082567562,2.405771855712528,-103.62578934381474
NGC6503,31,0.6326970817364822,,,21.654991387110602,0.72183304623702,-104.42526910175155
NGC6674,15,0.7290065289752757,,,27.08051650421228,1.9343226074437343,-63.90942678407785
NGC6789,4,0.3444911773051793,,,8.129218391464521,2.709739463821507,-16.846054120466952
NGC7331,36,0.3837485016962801,,,27.108135828455424,0.7745181665272979,-127.6706169268665
NGC7793,46,0.5164485947691348,,,14.615476573428408,0.32478836829840907,-158.76722469409157
NGC7814,18,0.7634244769296987,,,44.65851551714365,2.62697150100845,-79.50745477395773
UGC00128,22,0.4125110183796332,,,49.53072471575704,2.358605938845573,-93.53909472881038
UGC01281,25,0.41740637382543333,,,5.2805392339216946,0.22002246808007062,-80.66005628498303
UGC02487,17,0.6738671637504348,,,14.501271011588594,0.9063294382242871,-65.55139467000366
UGC02885,19,0.613360389415477,,,34.857806254987445,1.9365447919437468,-84.33919222728352
UGC02916,43,0.6123630686080923,,,83.87011496229626,1.9969074991022917,-186.46971913593612
UGC03205,48,0.6896615231964246,,,85.29327348519493,1.8147504996849986,-202.39916995970384
UGC04483,8,0.3541129590483861,,,1.753850386611178,0.2505500552301683,-24.68966565643316
UGC05005,11,0.41320953389511167,,,1.4258948730971848,0.1425894873097185,-41.5414306003812
UGC05750,11,0.5985814071362294,,,5.598033499851038,0.5598033499851038,-40.38357896725906
UGC06399,9,0.3582492799581231,,,7.992482185585858,0.9990602731982322,-32.269079437962276
UGC06614,13,0.28334273816226496,,,6.32983026264937,0.5274858552207808,-53.07069567098317
UGC06667,9,0.5386903787261315,,,35.963039845146284,4.4953799806432855,-45.44209457278553
UGC06818,8,0.4136173179716665,,,10.906983028284703,1.5581404326121004,-30.66531622425369
UGC06917,11,0.4098300477158784,,,7.670114226918387,0.7670114226918388,-38.110348417704756
UGC06923,6,0.3979017127863403,,,1.8006331809626057,0.36012663619252117,-19.939628727051005
UGC06930,10,0.5041351193591941,,,4.7352500570106395,0.5261388952234044,-36.10238320220534
UGC06983,17,0.7476767367009439,,,6.785453474496658,0.42409084215604115,-58.23307638954524
UGC07089,12,0.5423713090393414,,,17.637281041454692,1.6033891855867901,-46.734069784540466
UGC07151,11,0.5904819783651479,,,5.630474713444187,0.5630474713444187,-35.8380873742784
UGC07232,4,0.3204269131683435,,,1.6023511869851275,0.5341170623283759,-12.977911873511392
UGC07524,31,0.3406615773960239,,,15.263524705157094,0.5087841568385698,-102.76485335056933
UGC07559,7,0.5082026649080462,,,7.9194885283194845,1.3199147547199142,-25.18966075710886
UGC07577,9,0.4137896070637769,,,16.538285440775056,2.067285680096882,-35.4982891446418
UGC07866,7,0.5005914644018057,,,2.4293579921022177,0.40489299868370293,-22.995304603385833
UGC08286,17,0.745315160068351,,,17.90267606186118,1.1189172538663237,-59.69988006154793
UGC08490,30,0.5559120866760224,,,10.064938077058105,0.3470668302433829,-97.34167798002031
UGC08837,8,0.2763346600544698,,,11.068978370945816,1.581282624420831,-29.542620428263103
UGC09037,22,0.3724175027156958,,,32.63178638825793,1.5538945899170442,-89.3034283413759
UGC09133,68,0.6391041453632449,,,60.58659385722338,0.9042775202570653,-251.41551035835832
UGC11455,36,0.5114486691189738,,,71.87904840131091,2.053687097180312,-155.81806158817315
UGC12506,31,0.6802364415242587,,,73.79659478390509,2.4598864927968362,-151.91897570284178
UGCA442,8,0.3326102096027709,,,1.414646801733352,0.2020924002476217,-24.884265269611934
UGCA444,36,0.5342510831416785,,,6.533371448376242,0.18666775566789262,-113.64861629918076
