galaxy,radius,var_loglik,v_obs,v_model_mean
NGC0300,10.93,0.00022931578362713742,92.5,87.89730094435592
NGC0300,11.32,0.0005856407944287964,92.8,87.13826979733496
NGC0300,11.8,0.0007153266255707203,93.5,86.9378333213553
NGC0801,1.17,0.25779038268096066,123.0,137.83685928269404
NGC0801,1.56,0.40556018147767764,142.0,158.28122647459375
NGC0801,1.96,1.6095222411050691,205.0,175.06362466167258
NGC0801,2.73,1.719256038072585,228.0,200.600602541322
NGC0801,3.52,1.2503197633010816,238.0,215.91307385010612
NGC0801,10.59,0.27800874095134015,229.0,237.903010756993
NGC0801,17.65,0.4261229809046468,225.0,242.27856587434817
NGC0801,24.61,1.6082151189159353,220.0,247.37166754924704
NGC0801,31.67,3.0797529291854495,222.0,258.01409342827594
NGC0801,38.74,2.392807010757191,219.0,257.31780576691926
NGC0801,45.8,1.8046222340796885,214.0,250.93333121244802
NGC0801,52.86,1.748329940123549,216.0,248.67203942013023
NGC0801,59.82,0.566219022325849,216.0,251.56893777610537
NGC0891,0.92,0.5253417009554779,234.0,185.5616536340786
NGC0891,2.32,0.3853761524318124,192.0,228.65480749125416
NGC0891,3.24,1.8148591436569552,212.0,248.74590999586516
NGC0891,4.17,0.641994080174091,223.0,241.8613573881485
NGC0891,5.1,0.24669860970915944,222.0,233.94207307648398
NGC0891,6.03,0.04139825238019738,224.0,228.62098432437668
NGC0891,6.96,0.012993624190627637,224.0,225.71344020883265
NGC0891,7.89,0.03465136597240941,226.0,221.5459345771973
NGC0891,8.8,0.04136533400090649,226.0,220.96778867419243
NGC0891,9.73,0.14436913728655903,227.0,216.96272707010797
NGC0891,10.64,0.20065497911879449,227.0,214.72898571808216
NGC0891,11.58,0.14556479924975183,224.0,213.455369856371
NGC0891,12.52,0.09265073186608082,220.0,211.10749129348352
NGC0891,13.46,0.05299917100778621,218.0,211.18959744010397
NGC0891,14.4,0.04798299077402389,217.0,210.04859646308438
NGC0891,15.33,0.0445513218589724,216.0,207.91907516150908
NGC0891,16.27,0.013504980358694399,210.0,205.64145760215044
NGC0891,17.11,0.016153416802247307,208.0,203.15952335269137
NGC2403,0.16,0.000847327191430239,24.5,22.29679843062238
NGC2403,0.26,0.0019188713020468551,35.3,32.09927629381427
NGC2403,0.36,0.0018203111052970164,43.2,41.222875251321184
NGC2403,0.46,0.00468287639873127,52.0,48.83496315053212
NGC2403,0.56,0.017231924881896146,60.9,54.65253419643945
NGC2403,0.66,0.034590878665399734,65.8,58.30534676744426
NGC2403,0.76,0.07198239556856138,71.7,61.539614838042624
NGC2403,0.86,0.08235852860430824,74.6,63.888765763231376
NGC2403,0.96,0.05395598500735799,74.6,66.23551462079458
NGC2403,1.06,0.05112477013764842,76.6,68.64177567113747
NGC2403,1.16,0.04508936725749315,78.5,71.06789905194935
NGC2403,1.27,0.08042406531802485,83.4,73.76862567934474
NGC2403,1.36,0.09359103093627501,86.4,76.44740139037799
NGC2403,1.47,0.06925244443365351,87.4,79.08863149243004
NGC2403,1.57,0.07915073684256618,90.3,81.66700730809376
NGC2403,1.67,0.0866989332614928,93.3,84.45972287181829
NGC2403,1.77,0.04659062661964452,93.3,87.02138632188932
NGC2403,1.87,0.04464939542644385,95.2,89.22871479198454
NGC2403,1.97,0.04362990832508034,97.2,91.33037410333975
NGC2403,2.08,0.038686433181936826,99.1,93.58177079460322
NGC2403,2.18,0.011132550964136066,98.2,95.69801364938867
NGC2403,2.28,0.007028012412627231,98.2,96.7846288186138
NGC2403,2.37,0.006597052166423494,98.2,97.03977968874553
NGC2403,2.47,0.00579191413780877,97.2,97.3108572396246
NGC2403,2.57,0.005414323683475126,98.2,97.6598265571444
NGC2403,2.68,0.0053861548450743315,98.2,97.93048903099131
NGC2403,2.78,0.005262523024584998,98.2,98.20946176634097
NGC2403,2.88,0.00449933666317564,99.1,98.50861756223455
NGC2403,2.98,0.004988322392291179,100.0,98.9071780346666
NGC2403,3.08,0.008861613720848776,102.0,99.49472942015706
NGC2403,3.19,0.00407786655285718,101.0,100.15136249041346
NGC2403,3.29,0.003948908441894771,101.0,101.00524036829735
NGC2403,3.39,0.004652821262318774,103.0,101.94579306961194
NGC2403,3.49,0.02120864288351357,107.0,102.82461669882822
NGC2403,3.59,0.048240463205126094,110.0,103.48557227811617
NGC2403,3.69,0.05699338165431751,112.0,104.35830224796716
NGC2403,3.79,0.056314682059225483,114.0,104.98499859976675
NGC2403,3.9,0.10991533718676616,118.0,105.44976805968055
NGC2403,3.99,0.10822958873648536,118.0,105.78016309830718
NGC2403,4.47,0.06407158853876511,118.0,107.61814688018302
NGC2403,4.97,0.13965111401506927,121.0,108.92187753551846
NGC2403,5.47,0.2232163598586744,124.0,109.81605019194258
NGC2403,5.96,0.2265160571114952,125.0,110.09639991263816
NGC2403,6.46,0.24326585175310783,126.0,110.2295406450664
NGC2403,6.96,0.2065565272248179,126.0,110.8041807492079
NGC2403,7.45,0.17356449172581986,126.0,111.40654435405013
NGC2403,7.95,0.14424689314178693,126.0,112.05192918809311
NGC2403,8.45,0.12475245681407325,127.0,112.97293917601505
NGC2403,8.94,0.11707967986676751,128.0,113.97319583646656
NGC2403,9.44,0.0870376787996956,128.0,114.96067288494197
NGC2403,9.94,0.05246275655552984,127.0,115.76122789959066
NGC2403,10.43,0.04399026859099433,127.0,116.8957325456732
NGC2403,10.93,0.04253323704820197,128.0,117.89489084379584
NGC2403,11.43,0.04943972689932791,130.0,118.67956880548485
NGC2403,11.92,0.038261103288449436,130.0,119.19515037613375
NGC2403,12.42,0.044142927302763146,132.0,119.8547682278563
NGC2403,12.92,0.04600441087749232,133.0,120.36962890551861
NGC2403,13.42,0.03956690791603934,133.0,120.44366073771785
NGC2403,13.91,0.037050479112480966,133.0,120.27875753473413
NGC2403,14.41,0.044436423477609746,133.0,120.27247736219536
NGC2403,14.91,0.06142932463452039,134.0,120.28075695403186
NGC2403,15.4,0.06103175707123698,134.0,120.17611171285064
NGC2403,15.9,0.05310580101316531,133.0,119.97796772187401
NGC2403,16.4,0.05648299445556386,134.0,119.69836482094811
NGC2403,16.89,0.04560138520131228,134.0,119.17890480153038
NGC2403,17.39,0.06686054303347862,136.0,118.75829333413124
NGC2403,17.89,0.04160037706176472,136.0,118.2178245798693
NGC2403,18.38,0.02429421714330881,135.0,117.67945738841462
NGC2403,18.88,0.023389053977623538,133.0,117.113288951268
NGC2403,19.38,0.03976245014038914,134.0,116.95463068939938
NGC2403,19.87,0.05690307857707338,136.0,117.22087072478384
NGC2403,20.37,0.05235198267788862,135.0,117.4875542563562
NGC2403,20.87,0.06677490995551687,134.0,117.7857736872835
NGC2683,2.89,0.11099519922144492,189.0,178.9888726843827
NGC2683,5.77,0.2424934062072868,212.0,204.5205723246614
NGC2683,8.66,0.4487787198266552,206.0,193.4283311835578
NGC2683,11.54,0.1233286698692586,200.0,193.6124296357591
NGC2683,14.43,0.050288516373073806,172.0,183.4114331536096
NGC2683,17.31,0.0844194954342861,190.0,177.6287535258611
NGC2683,20.2,0.009902037056180278,169.0,172.82809991989362
NGC2683,23.08,0.15917722622847374,150.0,168.8355431986797
NGC2683,28.85,0.00856236081002138,160.0,163.83543892455302
NGC2683,31.74,0.022399386932013085,155.0,162.05105414839343
NGC2683,34.62,0.024581517627658405,151.0,160.58336654014767
NGC2841,3.44,0.15288844297942805,285.0,261.7208258276265
NGC2841,3.77,0.42143328220997933,297.0,260.495194963021
NGC2841,4.13,1.1871141579261626,303.0,260.9114132646025
NGC2841,4.47,1.8112886768107508,306.0,261.4853790499328
NGC2841,4.8,1.8038486091784869,307.0,262.1795093409523
NGC2841,5.13,1.0493848348282917,304.0,263.275655584117
NGC2841,5.48,1.1713219706522369,308.0,264.8280275952423
NGC2841,5.83,0.751470131930008,313.0,266.0123308474601
NGC2841,6.16,1.2072861705828426,314.0,267.1773037120299
NGC2841,6.51,1.5019762953226643,315.0,270.29468659313784
NGC2841,6.86,1.145117204771169,317.0,273.2786957193288
NGC2841,7.18,1.3087089850249425,320.0,275.45860242497884
NGC2841,7.51,0.15775100887908539,316.0,277.6903472701002
NGC2841,7.85,0.1032565024622226,318.0,280.5877708296023
NGC2841,8.21,0.7993849761375316,321.0,283.051694330984
NGC2841,8.57,0.7993178052345917,323.0,284.3750416171786
NGC2841,8.9,0.393770409758529,321.0,285.0893616269792
NGC2841,9.24,0.5482299926624636,323.0,285.09881639871355
NGC2841,9.6,0.5910912745453277,323.0,284.8658292625924
NGC2841,9.93,0.3509184836196619,322.0,285.04730659920835
NGC2841,10.27,0.316309812983151,321.0,285.5971264929889
NGC2841,10.6,0.6080077255742178,323.0,286.0363395473721
NGC2841,10.93,0.39095995003795847,322.0,286.4924488268005
NGC2841,11.27,0.40207933696972875,321.0,286.7774440863504
NGC2841,12.31,0.9581022884948762,323.0,285.8232478356716
NGC2841,14.35,1.0255225581630376,319.0,279.16222537100566
NGC2841,16.4,0.8450486003178702,308.0,271.02738600840297
NGC2841,18.48,0.596120926672105,299.0,265.1300568320403
NGC2841,20.57,0.6759209360462481,299.0,261.67531124202816
NGC2841,22.51,0.594498048765852,298.0,261.03832437087544
