galaxy,radius,var_loglik,v_obs,v_model_mean
DDO154,2.47,0.0010504079352711372,38.2,40.32850181781109
DDO154,2.96,0.000984615875769647,42.0,43.30574869186297
DDO154,3.46,0.0009671402657465287,44.6,46.33939361948601
DDO154,3.95,0.0009594333164946982,46.3,47.95663702562743
DDO154,4.44,0.0009602661654471007,47.4,48.52066057645088
DDO154,4.94,0.0009578737349537453,48.2,48.829543149253595
DDO154,5.43,0.0009439367129723274,47.4,48.85907253038381
DDO154,5.92,0.0009308631918428321,45.5,48.79654642477484
DDO168,0.41,0.001020710730418096,15.0,22.58369431272854
DDO168,0.82,0.008125054288029931,23.4,35.451563582811765
DDO168,1.24,0.011839712903809852,29.2,41.423352883189736
DDO168,1.64,0.005955927444673946,36.2,44.35121094370418
DDO168,2.06,0.0024270329241028164,44.0,48.68526278038074
DDO168,2.47,0.0008513991043807188,52.1,51.29548769741472
DDO168,2.89,0.0007528021917588108,52.9,53.37404619186419
DDO168,3.3,0.0007010979351304275,54.8,54.79662138109031
DDO168,3.71,0.000773181543933635,55.0,56.211329689628705
DDO168,4.12,0.0025887517097529095,52.0,57.201786514299954
ESO444-G084,0.26,0.0010183646331203534,18.3,15.446704068204145
ESO444-G084,0.77,0.0020137467828273223,35.3,29.78206092989867
ESO444-G084,1.29,0.002650678564559683,47.8,37.8094315459062
ESO444-G084,1.81,0.00214561312904742,52.8,42.990216409230705
ESO444-G084,2.32,0.001981899535194735,58.0,46.05950058156715
ESO444-G084,3.39,0.005025809924184464,63.1,46.05053976043556
ESO444-G084,4.44,0.0026436448540514174,62.7,44.452994847216736
ESO563-G021,0.45,0.1959407037910613,18.9,64.5339949190278
ESO563-G021,1.34,0.8551198863220992,58.3,117.42289386050707
ESO563-G021,2.23,4.310203494318187,74.1,137.64093617643337
ESO563-G021,3.12,1.3126118830689402,119.0,149.8875797944389
ESO563-G021,4.01,0.8524868210960486,141.0,163.7544875287512
ESO563-G021,4.9,0.2862260362304956,195.0,182.02841527028818
ESO563-G021,5.79,1.1297001666916595,227.0,204.22912437441255
