galaxy,radius,var_loglik,v_obs,v_model_mean
NGC0300,5.9,0.0002468297000324865,82.8,77.23456118697852
NGC0300,6.36,0.000634025660047511,88.2,80.3257005319793
NGC0300,6.81,0.00017771712390851824,88.5,83.42607595101286
NGC0300,7.26,8.094993942971215e-05,88.4,85.95038277893678
NGC0300,7.71,0.0001579289600626966,88.2,87.2935959983828
NGC0300,8.17,0.00013232611983710226,89.5,87.37991134576946
NGC0300,8.62,6.309831424791279e-05,89.7,86.9941728220487
NGC0300,9.07,0.0004047001720871456,93.7,86.8938857451295
NGC0300,9.53,0.0015493910460669998,97.0,87.0096139158277
NGC0300,9.96,0.001920750121238712,96.2,86.3326876378417
NGC0300,10.45,0.001564885024292518,94.8,85.64195972335823
NGC0300,10.93,0.00029902893310098457,92.5,84.94259700447977
NGC0300,11.32,0.0006761230133215644,92.8,84.27188324333734
NGC0300,11.8,0.0007236896208014009,93.5,84.24085060020548
NGC0801,1.17,2.44876851245015,123.0,144.44905975242364
NGC0801,1.56,3.9355000822740904,142.0,165.8443413422338
NGC0801,1.96,4.741481909056214,205.0,183.35170459668834
NGC0801,2.73,4.328864677045831,228.0,209.9042622126419
NGC0801,3.52,2.5199353067024144,238.0,225.5596453164725
NGC0801,10.59,4.982727642614892,229.0,245.99020533303988
NGC0801,17.65,3.208557179410352,225.0,250.09137807232807
NGC0801,24.61,11.497833867862278,220.0,255.42669509727946
NGC0801,31.67,20.417102706101918,222.0,266.28969201438974
NGC0801,38.74,13.838820773701785,219.0,266.0173383476886
NGC0801,45.8,10.446306152340915,214.0,260.3277785165924
NGC0801,52.86,12.28982620509546,216.0,258.5596411230931
NGC0801,59.82,2.909829450688557,216.0,261.3339308380459
NGC0891,0.92,1.8634528088103384,234.0,193.64380285313794
NGC0891,2.32,3.0905131535114165,192.0,236.99903173245215
NGC0891,3.24,27.136227486027433,212.0,257.232126747578
NGC0891,4.17,16.972675835734382,223.0,249.06837841053675
NGC0891,5.1,8.165352476181095,222.0,240.12484851527893
NGC0891,6.03,2.491570114500733,224.0,234.15093080196073
NGC0891,6.96,1.4859588580020604,224.0,230.87342482384275
NGC0891,7.89,0.2851433995232026,226.0,226.40986887834063
NGC0891,8.8,0.2786991181289624,226.0,225.64900592147848
