galaxy,n,Upsilon_med,Upsilon_bulge_med,log10_M200_med,chi2,chi2_red,loglike
UGC00128,22,0.49444566834351084,,10.948042369749423,56.05609107785875,2.6693376703742264,-85.82694251136458
UGC01281,25,0.5241213662599618,,10.560313240097774,92.90211804533374,3.870921585222239,-115.52218353556894
UGC02487,17,0.49710868977636025,,11.27857147144729,398.83062919278126,24.92691432454883,-252.02921178796308
UGC02885,19,0.49234980902884784,,11.136943806323583,383.9655290298182,21.331418279434345,-255.6717922779577
UGC02916,43,0.5151142183594497,,11.525463051463987,245.2545732743031,5.839394601769122,-253.3145103370592
UGC03205,48,0.5034278619991321,,11.229264097416669,325.4395827604019,6.924246441710679,-308.89883768384067
UGC04483,8,0.5073448265825498,,10.777648243600822,43.84521890901368,6.2636027012876685,-41.557714485856806
UGC05005,11,0.48543284842830303,,11.200372457363546,13.369548173800496,1.3369548173800496,-46.370867780742145
UGC05750,11,0.5118769542665813,,11.221801805988257,23.446793978358514,2.3446793978358516,-47.42981891134942
UGC06399,9,0.5182702201063061,,11.234424980280473,13.281432966201411,1.6601791207751764,-32.11151807848346
UGC06614,13,0.5114420965731719,,10.626097124099346,126.28717871114083,10.523931559261735,-111.49031484439934
UGC06667,9,0.49885602269045803,,11.134428399999539,8.499589809243027,1.0624487261553783,-28.079392429116197
UGC06818,8,0.49070783950062447,,11.209990972869258,57.363118118617294,8.19473115980247,-51.541243599582074
UGC06917,11,0.5023367896142357,,10.990434285124623,14.285863414881998,1.4285863414881999,-37.214996290705535
UGC06923,6,0.48602202791513094,,10.763324633485674,4.70878834640384,0.941757669280768,-19.49574702044917
UGC06930,10,0.5030858526447959,,11.024259334586894,2.2822180933566747,0.2535797881507416,-32.39121984295542
UGC06983,17,0.5057179574114119,,11.022573354669547,25.54108586971175,1.5963178668569844,-62.36262792909618
UGC07089,12,0.49830767860045966,,10.896649594260033,43.666861791792144,3.9697147083447404,-55.77558432244518
UGC07151,11,0.4965242606104312,,11.157523156570921,48.0503473681721,4.80503473681721,-51.571022303915946
UGC07232,4,0.5068157096684236,,11.01284476882234,4.128928638515831,1.3763095461719435,-12.583298570264768
UGC07524,31,0.5158895180957135,,10.692144612396685,38.72671445232551,1.2908904817441837,-101.12908075458472
UGC07559,7,0.5003276147093414,,11.181543900175274,113.68584904820007,18.947641508033346,-75.08365246431305
UGC07577,9,0.50502515519859,,10.97535096358768,187.11425225757733,23.389281532197167,-116.78793731717597
UGC07866,7,0.48351668378530754,,11.571970841366937,30.611862778107472,5.101977129684578,-34.92947880579117
UGC08286,17,0.5060010490362876,,11.160157747986162,27.319563065268035,1.7074726915792522,-55.37646516906082
UGC08490,30,0.4992072409603515,,10.739907109463228,14.342579773107357,0.4945717163140468,-86.9870640746743
UGC08837,8,0.4992528728107008,,11.008340780516248,196.87507334972764,28.12501047853252,-118.52526187730372
UGC09037,22,0.5075309737834364,,11.189429884700328,156.44892374825758,7.449948749917028,-145.23750117426846
UGC09133,68,0.4986135660057375,,11.460652116958691,422.62920866273487,6.307898636757237,-407.62842566085374
UGC11455,36,0.5103778818979441,,11.559586395706035,632.3685414591807,18.06767261311945,-426.7348250486921
UGC12506,31,0.4854488297796211,,11.58501763927309,621.8125885301677,20.72708628433892,-422.5260882959134
UGCA442,8,0.5024899733638173,,11.353053399081634,37.56687701155737,5.366696715936767,-39.355587131579085
UGCA444,36,0.49700416978837997,,11.470966470633666,279.19757164657415,7.977073475616404,-235.34007362527552
