galaxy,n,Upsilon_med,Upsilon_bulge_med,log10_M200_med,chi2,chi2_red,loglike
NGC4068,6,0.5307823975029957,,,7.300591238492322,1.4601182476984644,-20.193390825703933
NGC4085,7,0.47412280975872045,,,33.581494794920175,5.596915799153362,-37.619776907841135
NGC4088,12,0.4682488590680222,,,46.91984413844321,4.26544037622211,-61.38193470865747
NGC4100,24,0.5616582039354594,,,26.05039394211653,1.1326258235702837,-85.36815471680947
NGC4138,7,0.4614462058907377,,,7.968524561634537,1.3280874269390894,-29.644405959288548
NGC4157,17,0.5381618017221477,,,35.362513257931894,2.2101570786207434,-72.53851248450478
NGC4183,23,0.43759294038403934,,,26.08342113445336,1.185610051566062,-81.32324307885091
NGC4217,19,0.4581465990236223,,,197.88973269723886,10.993874038735491,-157.72643901478844
NGC5005,18,0.48446772188718473,,,2.1201776273681334,0.12471633102165491,-72.57112478336418
NGC5055,28,0.5026979281565904,,,12.220290845373754,0.45260336464347234,-83.92796154660647
NGC5907,19,0.5364545013437532,,,113.3324990569953,6.29624994761085,-108.54702855477697
NGC6195,23,0.5067758695814162,,,107.19362898387175,4.87243768108508,-125.8457294330686
NGC6503,31,0.5215379571525658,,,17.01822646014905,0.5672742153383017,-89.30056444116846
NGC6674,15,0.6004920898198942,,,61.797782930210744,4.4141273521579105,-76.53946359366816
NGC6789,4,0.5269245444547971,,,8.232004035088991,2.744001345029664,-15.891251128806568
NGC7331,36,0.38836603468635533,,,34.55404653754876,0.9872584725013931,-120.85491911989439
NGC7793,46,0.5250473460516084,,,23.055876782845182,0.5123528173965596,-153.1627999825714
NGC7814,18,0.5590544936505089,,,208.83435455174333,12.284373797161372,-156.5034591384585
UGC00128,22,0.570062153393539,,,88.7679033053272,4.22704301453939,-104.47091040583102
UGC01281,25,0.49745236040631907,,,10.889799392150032,0.45374164133958467,-76.0530301966205
UGC02487,17,0.5357290257031554,,,49.21583250089413,3.075989531305883,-78.67626802222084
UGC02885,19,0.5484088652158534,,,54.28427260949857,3.0157929227499207,-91.72208625417338
UGC02916,43,0.5133065923487359,,,146.4639805267304,3.4872376315888194,-206.8433276907226
UGC03205,48,0.5021640211133269,,,200.5256830305693,4.266503894267432,-249.2117691835466
UGC04483,8,0.48711877176564444,,,5.5980425484957,0.7997203640708143,-23.11297784064369
UGC05005,11,0.5091756245783474,,,2.486986757477742,0.24869867574777418,-40.922398812235706
UGC05750,11,0.473080830536468,,,6.706532347813568,0.6706532347813569,-39.03510096464494
UGC06399,9,0.5291592285922861,,,3.0250582356428763,0.37813227945535954,-27.343309781423237
UGC06614,13,0.476767010967034,,,10.381803260907631,0.8651502717423026,-54.054816081568376
UGC06667,9,0.5167992850324324,,,55.40613955567196,6.925767444458995,-52.01490442750818
UGC06818,8,0.6216489771750373,,,32.09861711655422,4.585516730936318,-39.161511274766596
UGC06917,11,0.5235427764171678,,,5.259595764987864,0.5259595764987864,-33.573652976521196
UGC06923,6,0.4980284644483808,,,4.79428198058643,0.9588563961172859,-19.925491296527042
UGC06930,10,0.4377418777395483,,,9.209958128977211,1.023328680997468,-36.26850309818582
UGC06983,17,0.5078004781448946,,,23.68037337948569,1.4800233362178556,-62.5234856435181
UGC07089,12,0.47315645998937284,,,19.346799647690638,1.7587999679718762,-44.36028209738775
UGC07151,11,0.5037986020206596,,,7.59924789929941,0.7599247899299411,-32.37032089499891
UGC07232,4,0.4514267491252856,,,2.3314668065177573,0.7771556021725857,-11.931082456535888
UGC07524,31,0.4357993966242453,,,26.093409312542075,0.8697803104180691,-97.29641763346189
UGC07559,7,0.5222753261276043,,,17.150923848984135,2.8584873081640225,-27.230056768047923
UGC07577,9,0.4607496770388838,,,38.44872361843977,4.8060904523049714,-43.07299786886521
UGC07866,7,0.5286747927182797,,,4.009481998328745,0.6682469997214575,-21.655978254218795
UGC08286,17,0.5750393038420016,,,70.26383500359739,4.391489687724837,-78.63574119696426
UGC08490,30,0.5017494623106729,,,19.5673948869994,0.6747377547241172,-91.85847336034304
UGC08837,8,0.5634835161436054,,,54.11395940531194,7.730565629330277,-47.83134451331685
UGC09037,22,0.4852692543739682,,,69.49256388781123,3.309169708943392,-102.93165606572704
UGC09133,68,0.5654788820808797,,,144.27734481832323,2.15339320624363,-273.7297717709787
UGC11455,36,0.4244791472455095,,,93.15382170136756,2.661537762896216,-159.4666618648432
UGC12506,31,0.45939976828445983,,,169.04094680472897,5.634698226824299,-197.05961841632364
UGCA442,8,0.45644058027654655,,,2.9063110547067046,0.4151872935295292,-22.42998096202784
UGCA444,36,0.4816755837045291,,,14.459736102331707,0.4131353172094773,-105.32944199180497
