galaxy,n,Upsilon_med,Upsilon_bulge_med,log10_M200_med,chi2,chi2_red,loglike
CamB,9,0.3635450604194935,,,21.764801863405534,2.7206002329256918,-37.84882480153259
D564-8,6,0.5291849592358164,,,2.7316009285993834,0.5463201857198767,-19.438199627556944
D631-7,16,0.5498367821192695,,,23.015752778168885,1.5343835185445924,-60.07190208704322
DDO154,12,0.6321480196503619,,,2.7063480775520175,0.24603164341381978,-37.157219252526126
DDO168,10,0.3526052925706029,,,5.754550048249874,0.6393944498055416,-33.27463311935484
ESO444-G084,7,0.5435960272335039,,,3.328618881082824,0.554769813513804,-23.946507210123222
ESO563-G021,30,0.6521836876097653,,,159.98389637575798,5.516686081922689,-182.90926216279146
F568-3,18,0.43595723482761584,,,11.053825071622674,0.6502250042130985,-68.09047489188659
F568-V1,15,0.5683889800029812,,,12.331415207944374,0.8808153719960268,-63.76460973913564
F574-1,14,0.5731910380334347,,,8.267993616283263,0.6359995089448665,-48.891505078011406
IC2574,34,0.3446283604860836,,,14.35606653104091,0.43503231912245177,-112.35000393656675
IC4202,32,0.5084861282097884,,,215.1471403534674,6.940230333982819,-213.35135175946726
NGC0024,29,0.7834083786265849,,,19.825765487224345,0.7080630531151552,-106.25592035336308
NGC0055,21,0.2282802323805007,,,15.181919782228125,0.7590959891114062,-72.70163958193721
NGC0247,26,0.4952087882902437,,,5.564659799247065,0.22258639196988259,-85.45737408356504
NGC0300,25,0.4881045626479059,,,5.032534679569314,0.20968894498205473,-85.63712406085025
NGC0801,13,0.4474231522522202,,,73.01503769090183,6.08458647424182,-78.24309016294367
NGC0891,18,0.37319107627811837,,,46.359109615941044,2.727006447996532,-79.64794379361672
NGC2403,73,0.4508131330829665,,,32.4789828435112,0.4510969839376555,-238.66892967278193
NGC2683,11,0.4955037052491389,,,7.742128795309168,0.7742128795309168,-41.51775444631892
NGC2841,50,0.6703352056767922,,,29.707923711315566,0.606284157373787,-182.4664177967371
NGC2915,30,0.6394963798077649,,,62.37373047523981,2.1508182922496486,-131.75364231090964
NGC2955,24,0.6581429604226172,,,57.436486190306326,2.4972385300133184,-112.08399294305993
NGC2976,27,0.47228470488809804,,,5.366015517902904,0.20638521222703476,-86.74355135043731
NGC2998,13,0.5152768242863782,,,28.767931057177385,2.3973275880981153,-59.289005055553105
NGC3109,25,0.5130989651671687,,,11.107318369723247,0.46280493207180196,-81.7158811179539
NGC3198,43,0.5130813615060712,,,15.365138775336233,0.36583663750800555,-144.5956113251767
NGC3726,12,0.3365183319070823,,,11.921583178972707,1.0837802889975188,-45.86259777376629
NGC3741,21,0.5550849580784113,,,4.973066453906648,0.24865332269533238,-65.86271243688901
NGC3769,12,0.3717588543985911,,,3.9642773823798705,0.3603888529436246,-42.198381278679086
NGC3877,13,0.3862404401831389,,,38.5728504500856,3.2144042041738,-61.72266716911483
NGC3893,10,0.47461316330927383,,,4.308726909757255,0.4787474344174728,-36.47647622136862
NGC3917,17,0.5388239174894996,,,9.165946525283664,0.572871657830229,-57.8680989587497
NGC3949,7,0.42110095131541725,,,1.7464228159993855,0.29107046933323094,-25.18403573617539
NGC3953,8,0.49151327551652124,,,6.755588519996182,0.9650840742851688,-29.83210143796128
NGC3972,10,0.5595066421036462,,,3.843250111860961,0.42702779020677345,-33.66496109204171
NGC3992,9,0.5271717084562867,,,11.846921494838185,1.480865186854773,-35.847711687882146
NGC4010,12,0.42060557895772455,,,9.563746093794496,0.8694314630722269,-43.168140176466345
NGC4013,36,0.42486867271269535,,,29.744962626523183,0.8498560750435195,-130.70352397151953
NGC4051,7,0.3748530451685364,,,5.848690130787694,0.9747816884646157,-27.139971158896337
NGC4068,6,0.32793185911365885,,,2.879732985667598,0.5759465971335196,-20.11710234645319
NGC4085,7,0.298833751192761,,,10.999908453051754,1.8333180755086256,-28.070368023220333
NGC4088,12,0.25551593782414794,,,4.831626007393301,0.43923872794484553,-42.59599517982607
NGC4100,24,0.5556924984995244,,,12.877226734570822,0.5598794232422096,-84.6848437426261
NGC4138,7,0.6644402398658282,,,4.924879981289535,0.8208133302149224,-28.83319267070992
NGC4157,17,0.365262244071106,,,6.40676303064555,0.40042268941534687,-61.023186208125004
NGC4183,23,0.5332533252265855,,,12.700267347837956,0.5772848794471798,-80.58521342374316
NGC4217,19,0.28040269275180557,,,72.12316765516456,4.006842647509142,-98.83447237964411
NGC5005,18,0.48042659212919436,,,0.9857285082066952,0.057984029894511485,-72.91816246674533
NGC5055,28,0.41737772923634864,,,4.167376521021675,0.15434727855635832,-90.6900822186889
NGC5907,19,0.5053666906933159,,,55.81946039546608,3.1010811330814487,-86.78106840907874
NGC6195,23,0.59332389429155,,,56.6996545050925,2.57725702295875,-105.81890950301792
